2019/10/10 0:10,0.5,0.25,99.25,0,0,0,0,0,1786994688,90681344,2406780928,4105465856,2624,1803
2019/10/10 0:10,0.758,0,99.242,0,0,0,0,131072,1786990592,90681344,2406785024,4105465856,18300,8895
2019/10/10 0:10,0.75,0.25,99,0,0,0,0,114688,1786982400,90681344,2406793216,4105465856,13582,8640
2019/10/10 0:10,4.02,0.754,94.975,0,0,0.251,0,180224,1786875904,90681344,2406813696,4105551872,30490,670212
2019/10/10 0:10,0.251,0.251,99.499,0,0,0,0,0,1786920960,90681344,2406817792,4105502720,2033,934
2019/10/10 0:10,0.251,0.251,97.494,2.005,0,0,0,65536,1788985344,90681344,2406817792,4103438336,6038,3101
2019/10/10 0:10,0.503,0.251,99.246,0,0,0,0,0,1788985344,90681344,2406817792,4103438336,3472,3325
2019/10/10 0:10,0.752,0,99.248,0,0,0,0,131072,1789124608,90681344,2406821888,4103294976,6749,3730
2019/10/10 0:10,0.503,0.251,99.246,0,0,0,0,0,1788968960,90681344,2406834176,4103438336,6246,3937
2019/10/10 0:10,0.754,0.251,98.995,0,0,0,0,0,1788968960,90681344,2406850560,4103421952,9368,15583
2019/10/10 0:10,0.251,0.251,99.246,0.251,0,0,0,90112,1788968960,90681344,2406850560,4103421952,3649,1745
2019/10/10 0:10,0.251,0.251,99.499,0,0,0,0,0,1788968960,90681344,2406850560,4103421952,4501,2238
2019/10/10 0:10,0.501,0.251,99.248,0,0,0,0,40960,1788968960,90681344,2406850560,4103421952,3735,2262
2019/10/10 0:10,0.501,0.251,99.248,0,0,0,0,0,1788809216,90681344,2406850560,4103581696,7970,29524
2019/10/10 0:10,0.503,0,99.497,0,0,0,0,0,1788665856,90681344,2406850560,4103725056,6231,14717
2019/10/10 0:10,0.501,0.251,99.248,0,0,0,0,16384,1788665856,90681344,2406850560,4103725056,7269,24850
2019/10/10 0:10,0.251,0.251,99.246,0.251,0,0,0,57344,1788661760,90681344,2406854656,4103725056,8201,11816
2019/10/10 0:10,0.5,0.5,99,0,0,0,0,0,1788661760,90681344,2406854656,4103725056,8801,41834
2019/10/10 0:10,0.251,0.251,99.499,0,0,0,0,0,1788641280,90681344,2406858752,4103741440,4669,5415
2019/10/10 0:10,0.5,0.25,99.25,0,0,0,0,0,1788493824,90681344,2406862848,4103884800,4278,2480
2019/10/10 0:10,0.501,0.251,99.248,0,0,0,0,0,1788493824,90681344,2406862848,4103884800,4537,2273
2019/10/10 0:10,0.25,0.25,99,0.5,0,0,0,40960,1788493824,90681344,2406862848,4103884800,2831,1677
2019/10/10 0:10,0.252,0,99.748,0,0,0,0,16384,1788493824,90681344,2406862848,4103884800,4026,2075
2019/10/10 0:10,0.501,0.251,99.248,0,0,0,0,0,1788489728,90681344,2406866944,4103884800,6771,2650
2019/10/10 0:10,0.251,0.251,99.497,0,0,0,0,0,1788485632,90681344,2406871040,4103884800,3108,2204
2019/10/10 0:10,0.501,0.251,99.248,0,0,0,0,0,1788485632,90681344,2406871040,4103884800,3514,2327
2019/10/10 0:10,0.501,0,97.494,2.005,0,0,0,65536,1788485632,90681344,2406871040,4103884800,4351,2002
2019/10/10 0:10,0.251,0.251,99.497,0,0,0,0,73728,1788485632,90681344,2406871040,4103884800,3169,2021
2019/10/10 0:10,0.75,0.25,99,0,0,0,0,0,1788477440,90681344,2406871040,4103892992,4768,2822
2019/10/10 0:10,0.501,0.251,99.248,0,0,0,0,0,1788477440,90681344,2406871040,4103892992,7639,3879
2019/10/10 0:10,0.252,0,99.748,0,0,0,0,0,1788469248,90681344,2406879232,4103892992,3132,1988
2019/10/10 0:10,0.5,0.25,99.25,0,0,0,0,0,1788461056,90681344,2406887424,4103892992,3344,2071
2019/10/10 0:10,0.251,0.251,99.246,0.251,0,0,0,114688,1788461056,90681344,2406887424,4103892992,3518,1767
2019/10/10 0:10,0.252,0,99.748,0,0,0,0,0,1788588032,90681344,2406887424,4103766016,2471,1354
2019/10/10 0:10,0.251,0.251,99.497,0,0,0,0,0,1788588032,90681344,2406887424,4103766016,3167,1895
2019/10/10 0:10,0.5,0.75,95.75,3,0,0,0,204800,1793556480,90681344,2406887424,4098797568,5183,2638
2019/10/10 0:10,0.251,0.251,99.499,0,0,0,0,0,1793556480,90681344,2406887424,4098797568,2570,1653
2019/10/10 0:10,0.251,0.251,99.497,0,0,0,0,139264,1793556480,90685440,2406883328,4098797568,3981,2618
2019/10/10 0:10,0.251,0.251,99.497,0,0,0,0,0,1793679360,90685440,2406887424,4098670592,4202,2498
2019/10/10 0:10,0.251,0.251,99.499,0,0,0,0,0,1793679360,90685440,2406887424,4098670592,2192,1528
2019/10/10 0:10,0.251,0,99.497,0.251,0,0,0,81920,1793679360,90685440,2406887424,4098670592,3167,1895
2019/10/10 0:10,0.251,0.251,99.497,0,0,0,0,0,1793679360,90685440,2406887424,4098670592,4202,1977
2019/10/10 0:11,1.003,0.501,98.496,0,0,0,0,106496,1793585152,90685440,2406887424,4098764800,5264,3599
2019/10/10 0:11,0.251,0.251,99.499,0,0,0,0,0,1793605632,90685440,2406891520,4098740224,3167,1911
2019/10/10 0:11,0.252,0.252,99.496,0,0,0,0,0,1793732608,90685440,2406891520,4098613248,4202,2027
2019/10/10 0:11,0.251,0.251,99.497,0,0,0,0,0,1795702784,90685440,2406891520,4096643072,2702,1703
2019/10/10 0:11,0.754,0,98.995,0.251,0,0,0,65536,1795702784,90685440,2406891520,4096643072,3365,2093
2019/10/10 0:11,0.251,0.251,99.499,0,0,0,0,0,1795702784,90685440,2406891520,4096643072,4532,2349
2019/10/10 0:11,0.5,0.25,99.25,0,0,0,0,0,1795702784,90685440,2406891520,4096643072,2570,1637
2019/10/10 0:11,0.252,0,99.748,0,0,0,0,0,1795575808,90685440,2406891520,4096770048,3167,1982
2019/10/10 0:11,0.251,0.251,99.497,0,0,0,0,0,1795575808,90685440,2406891520,4096770048,4202,2069
2019/10/10 0:11,0.251,0.251,99.499,0,0,0,0,0,1795575808,90685440,2406891520,4096770048,2570,1637
2019/10/10 0:11,0.501,0.251,98.747,0.501,0,0,0,65536,1795567616,90685440,2406891520,4096778240,3167,1895
2019/10/10 0:11,0.503,0,99.497,0,0,0,0,0,1795551232,90685440,2406891520,4096794624,4202,1977
2019/10/10 0:11,0.75,0.25,98.5,0.25,0,0.25,0,229376,1795547136,90685440,2406895616,4096794624,26841,15448
2019/10/10 0:11,0.251,0.251,99.499,0,0,0,0,8192,1795534848,90685440,2406907904,4096794624,3772,2004
2019/10/10 0:11,3.526,0.756,95.718,0,0,0,0,172032,1795440640,90685440,2406932480,4096864256,32216,671567
2019/10/10 0:11,0.503,0,99.497,0,0,0,0,0,1795440640,90685440,2406932480,4096864256,1490,826
2019/10/10 0:11,0.501,0.501,98.496,0.501,0,0,0,81920,1795563520,90685440,2406936576,4096737280,5005,2611
2019/10/10 0:11,0.501,0.251,99.248,0,0,0,0,24576,1795436544,90685440,2406936576,4096864256,5584,3988
2019/10/10 0:11,0.754,0,99.246,0,0,0,0,16384,1795575808,90685440,2406940672,4096720896,5903,3489
2019/10/10 0:11,0.503,0.251,99.246,0,0,0,0,0,1795698688,90685440,2406961152,4096577536,5625,7833
2019/10/10 0:11,0.503,0.251,99.246,0,0,0,0,114688,1795694592,90685440,2406965248,4096577536,11739,16605
2019/10/10 0:11,0.752,0.251,98.246,0.752,0,0,0,73728,1795694592,90685440,2406965248,4096577536,2911,1804
2019/10/10 0:11,0.25,0.5,99.25,0,0,0,0,0,1795694592,90685440,2406965248,4096577536,5376,13103
2019/10/10 0:11,0.251,0.251,99.497,0,0,0,0,0,1795690496,90685440,2406969344,4096577536,4501,3389
2019/10/10 0:11,0.252,0,99.748,0,0,0,0,0,1795641344,90685440,2406969344,4096626688,3133,1901
2019/10/10 0:11,0.25,0.25,99.5,0,0,0,0,139264,1795514368,90685440,2406969344,4096753664,3412,1745
2019/10/10 0:11,0.503,0.251,98.744,0.503,0,0,0,81920,1795497984,90685440,2406969344,4096770048,4501,1977
2019/10/10 0:11,0.5,0.5,99,0,0,0,0,16384,1795493888,90685440,2406973440,4096770048,6665,7971
2019/10/10 0:11,0.75,0.5,98.75,0,0,0,0,0,1795473408,90685440,2406977536,4096786432,13316,52291
2019/10/10 0:11,0.504,0,99.496,0,0,0,0,0,1795457024,90685440,2406977536,4096802816,10246,49076
2019/10/10 0:11,0.251,0.251,99.248,0,0,0.251,0,106496,1795457024,90685440,2406977536,4096802816,3737,2266
2019/10/10 0:11,0.251,0.251,99.497,0,0,0,0,0,1795325952,90685440,2406981632,4096929792,4690,2034
2019/10/10 0:11,2.75,0.25,96.5,0.5,0,0,0,90112,1796337664,90685440,2406985728,4095913984,4713,2390
2019/10/10 0:11,0.251,0.251,99.499,0,0,0,0,0,1796337664,90685440,2406985728,4095913984,2832,1849
2019/10/10 0:11,0.251,0.251,99.497,0,0,0,0,0,1796337664,90685440,2406985728,4095913984,3375,1835
2019/10/10 0:11,0.501,0.251,99.248,0,0,0,0,0,1796210688,90685440,2406985728,4096040960,4518,2131
2019/10/10 0:11,0.252,0,99.748,0,0,0,0,0,1795321856,90685440,2406985728,4096929792,2832,1637
2019/10/10 0:11,0.5,0.25,98.75,0.5,0,0,0,40960,1795321856,90685440,2406985728,4096929792,5624,2357
2019/10/10 0:11,0.251,0.251,99.499,0,0,0,0,0,1795313664,90685440,2406993920,4096929792,5306,2291
2019/10/10 0:11,0.252,0,99.748,0,0,0,0,0,1795309568,90685440,2406998016,4096929792,3373,2298
2019/10/10 0:11,0.249,0.499,99.252,0,0,0,0,16384,1795309568,90685440,2406998016,4096929792,3262,1856
2019/10/10 0:11,0.503,0,99.497,0,0,0,0,0,1795309568,90685440,2406998016,4096929792,10321,5194
2019/10/10 0:11,0.501,0.251,99.248,0,0,0,0,0,1795293184,90685440,2407006208,4096937984,2992,2331
2019/10/10 0:11,0.251,0.251,94.486,5.013,0,0,0,49152,1795293184,90685440,2407006208,4096937984,3167,2180
2019/10/10 0:11,0.251,0.251,99.499,0,0,0,0,0,1795293184,90685440,2407006208,4096937984,4250,2111
2019/10/10 0:11,0.251,0.251,99.499,0,0,0,0,8192,1795293184,90689536,2407002112,4096937984,2381,1678
2019/10/10 0:11,0.251,0.251,99.499,0,0,0,0,0,1795289088,90689536,2407006208,4096937984,3113,1761
2019/10/10 0:11,0.251,0.251,99.497,0,0,0,0,0,1795289088,90689536,2407006208,4096937984,5017,2586
2019/10/10 0:11,0.754,0,99.246,0,0,0,0,16384,1795289088,90689536,2407006208,4096937984,3604,2401
2019/10/10 0:11,0.501,0.251,97.995,1.253,0,0,0,73728,1795289088,90689536,2407006208,4096937984,3113,1813
2019/10/10 0:11,0.5,0.25,99.25,0,0,0,0,8192,1795289088,90689536,2407006208,4096937984,4202,1977
2019/10/10 0:11,0.251,0.501,99.248,0,0,0,0,0,1795289088,90689536,2407006208,4096937984,2624,1803
2019/10/10 0:11,0.501,0.251,99.248,0,0,0,0,0,1795289088,90689536,2407006208,4096937984,3113,1745
2019/10/10 0:11,0.251,0.251,99.497,0,0,0,0,0,1795289088,90689536,2407006208,4096937984,4202,1961
2019/10/10 0:11,0.503,0.251,99.246,0,0,0,0,0,1795289088,90689536,2407006208,4096937984,2624,1787
2019/10/10 0:11,0.251,0.251,80.653,18.844,0,0,0,221184,1795289088,90689536,2407006208,4096937984,3113,1745
2019/10/10 0:11,0.503,0.251,99.246,0,0,0,0,0,1795289088,90689536,2407006208,4096937984,4202,1977
2019/10/10 0:11,0.251,0.251,99.499,0,0,0,0,0,1795284992,90689536,2407010304,4096937984,2756,1896
2019/10/10 0:11,0.251,0,99.749,0,0,0,0,0,1795284992,90689536,2407010304,4096937984,3245,1768
2019/10/10 0:11,0.251,0.251,99.497,0,0,0,0,0,1795284992,90689536,2407010304,4096937984,4202,1961
2019/10/10 0:12,0.5,0,98.5,1,0,0,0,172032,1795252224,90689536,2407010304,4096970752,2624,1787
2019/10/10 0:12,0.251,0.251,99.499,0,0,0,0,0,1795252224,90689536,2407010304,4096970752,3113,1804
2019/10/10 0:12,0.251,0.251,99.497,0,0,0,0,0,1795125248,90689536,2407010304,4097097728,4202,1961
2019/10/10 0:12,0.25,0.25,99.5,0,0,0,0,0,1795125248,90689536,2407010304,4097097728,2624,1787
2019/10/10 0:12,0.5,0.25,99.25,0,0,0,0,0,1795125248,90689536,2407010304,4097097728,3113,1745
2019/10/10 0:12,0.251,0.251,99.499,0,0,0,0,0,1795125248,90689536,2407010304,4097097728,4244,2547
2019/10/10 0:12,0.252,0,83.375,16.373,0,0,0,40960,1795125248,90689536,2407010304,4097097728,2624,1787
2019/10/10 0:12,1,0.25,98.5,0.25,0,0,0,229376,1795112960,90689536,2407022592,4097097728,27447,15575
2019/10/10 0:12,4.523,0.503,94.975,0,0,0,0,172032,1794904064,90689536,2407026688,4097302528,28922,657906
2019/10/10 0:12,1.003,0.251,98.747,0,0,0,0,8192,1794760704,90689536,2407043072,4097429504,5419,12400
2019/10/10 0:12,0.5,0.25,99.25,0,0,0,0,8192,1794760704,90689536,2407043072,4097429504,2033,934
2019/10/10 0:12,0.251,0.251,99.499,0,0,0,0,0,1794760704,90689536,2407043072,4097429504,6328,4380
2019/10/10 0:12,0.252,0,89.169,10.327,0,0.252,0,106496,1794756608,90689536,2407047168,4097429504,6291,3462
2019/10/10 0:12,0.501,0.251,99.248,0,0,0,0,0,1794641920,90689536,2407051264,4097540096,3823,2290
2019/10/10 0:12,0.752,0.251,98.997,0,0,0,0,0,1794764800,90689536,2407055360,4097413120,10000,10910
2019/10/10 0:12,0.501,0.251,99.248,0,0,0,0,8192,1794777088,90689536,2407059456,4097396736,2815,1677
2019/10/10 0:12,0.251,0.251,99.497,0,0,0,0,0,1794789376,90689536,2407063552,4097380352,3345,1761
2019/10/10 0:12,0,0.251,94.724,5.025,0,0,0,57344,1794789376,90689536,2407063552,4097380352,4257,2114
2019/10/10 0:12,0.25,0.25,99.5,0,0,0,0,0,1794789376,90689536,2407063552,4097380352,5158,6996
2019/10/10 0:12,0.251,0,99.749,0,0,0,0,0,1794629632,90689536,2407063552,4097540096,4825,12446
2019/10/10 0:12,0.251,0.251,99.499,0,0,0,0,16384,1794613248,90689536,2407063552,4097556480,4257,1961
2019/10/10 0:12,1.008,0,98.992,0,0,0,0,0,1794613248,90689536,2407063552,4097556480,2625,1653
2019/10/10 0:12,0.5,0.25,99.25,0,0,0,0,0,1794486272,90689536,2407063552,4097683456,3168,1745
2019/10/10 0:12,0.251,0,99.497,0.251,0,0,0,57344,1794486272,90689536,2407063552,4097683456,4257,1961
2019/10/10 0:12,0.501,0.251,99.248,0,0,0,0,16384,1794465792,90689536,2407067648,4097699840,5242,3450
2019/10/10 0:12,0.251,0.251,99.499,0,0,0,0,65536,1794445312,90689536,2407071744,4097716224,4029,1994
2019/10/10 0:12,0.251,0.251,99.497,0,0,0,0,0,1794301952,90689536,2407071744,4097859584,7260,5924
2019/10/10 0:12,0.25,0.25,99.5,0,0,0,0,0,1794301952,90689536,2407071744,4097859584,2605,3201
2019/10/10 0:12,0.251,0,99.749,0,0,0,0,0,1794301952,90689536,2407071744,4097859584,3130,2266
2019/10/10 0:12,0.251,0.251,98.997,0.501,0,0,0,65536,1794301952,90689536,2407071744,4097859584,4219,1961
2019/10/10 0:12,0.5,0.25,99.25,0,0,0,0,49152,1794293760,90689536,2407071744,4097867776,2587,1653
2019/10/10 0:12,0.252,0.252,99.496,0,0,0,0,8192,1794289664,90689536,2407075840,4097867776,4030,2320
2019/10/10 0:12,0.251,0.251,99.499,0,0,0,0,8192,1794289664,90689536,2407075840,4097867776,4924,2997
2019/10/10 0:12,0.752,0.251,98.997,0,0,0,0,0,1794289664,90689536,2407075840,4097867776,2587,1653
2019/10/10 0:12,0.251,0.251,99.499,0,0,0,0,8192,1794158592,90689536,2407079936,4097994752,333733,2894
2019/10/10 0:12,0.251,0.251,96.985,2.513,0,0,0,204800,1794158592,90689536,2407079936,4097994752,5959,2277
2019/10/10 0:12,0.754,0.251,98.995,0,0,0,0,229376,1794146304,90689536,2407092224,4097994752,25410,14197
2019/10/10 0:12,0.501,0,99.499,0,0,0,0,8192,1794146304,90689536,2407092224,4097994752,3630,1810
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
