"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","testttt-mse-master-0.novalocal",,,,"User:","cloud-user"
"Cmdline:","dstat --time --cpu --disk --mem --net --output ctu13_iter5_6_1.csv 1 360",,,,"Date:","10 Oct 2019 02:14:21 EDT"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
10-10 02:17:11,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1765707776.0,90787840.0,2420903936.0,4112523264.0,5875.0,7235.0
10-10 02:17:12,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1765695488.0,90787840.0,2420916224.0,4112523264.0,5979.0,7083.0
10-10 02:17:13,0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1765666816.0,90787840.0,2420928512.0,4112539648.0,8439.0,9882.0
10-10 02:17:14,0.503,0.0,98.995,0.503,0.0,0.0,0.0,81920.0,1765662720.0,90787840.0,2420932608.0,4112539648.0,8502.0,9966.0
10-10 02:17:15,1.003,0.251,98.747,0.0,0.0,0.0,0.0,8192.0,1765634048.0,90787840.0,2420953088.0,4112547840.0,7486.0,8880.0
10-10 02:17:16,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,1765625856.0,90787840.0,2420961280.0,4112547840.0,9267.0,10310.0
10-10 02:17:17,0.756,0.0,99.244,0.0,0.0,0.0,0.0,0.0,1765494784.0,90787840.0,2420981760.0,4112658432.0,6503.0,5418.0
10-10 02:17:18,0.251,0.503,99.246,0.0,0.0,0.0,0.0,0.0,1765482496.0,90787840.0,2420994048.0,4112658432.0,5659.0,9013.0
10-10 02:17:19,0.754,0.503,94.472,4.271,0.0,0.0,0.0,147456.0,1765466112.0,90787840.0,2421010432.0,4112658432.0,21217.0,14913.0
10-10 02:17:20,0.998,0.249,98.504,0.249,0.0,0.0,0.0,122880.0,1765449728.0,90787840.0,2421026816.0,4112658432.0,13402.0,8359.0
10-10 02:17:21,4.030,1.008,94.710,0.0,0.0,0.252,0.0,180224.0,1793179648.0,90787840.0,2421047296.0,4084908032.0,22044.0,653743.0
10-10 02:17:22,0.752,0.501,98.747,0.0,0.0,0.0,0.0,0.0,1793110016.0,90787840.0,2421059584.0,4084965376.0,6876.0,12653.0
10-10 02:17:23,0.250,0.250,99.500,0.0,0.0,0.0,0.0,0.0,1793155072.0,90787840.0,2421063680.0,4084916224.0,2088.0,1291.0
10-10 02:17:24,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1792991232.0,90787840.0,2421067776.0,4085075968.0,4516.0,2877.0
10-10 02:17:25,0.748,0.499,98.504,0.249,0.0,0.0,0.0,163840.0,1795088384.0,90787840.0,2421067776.0,4082978816.0,7520.0,5437.0
10-10 02:17:26,0.504,0.0,99.496,0.0,0.0,0.0,0.0,8192.0,1795100672.0,90787840.0,2421071872.0,4082962432.0,7347.0,6011.0
10-10 02:17:27,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1795072000.0,90787840.0,2421100544.0,4082962432.0,5949.0,8649.0
10-10 02:17:28,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1794924544.0,90787840.0,2421104640.0,4083105792.0,8330.0,9291.0
10-10 02:17:29,0.250,0.250,99.500,0.0,0.0,0.0,0.0,0.0,1794924544.0,90787840.0,2421104640.0,4083105792.0,3509.0,2313.0
10-10 02:17:30,0.500,0.250,98.750,0.500,0.0,0.0,0.0,704512.0,1794924544.0,90791936.0,2421100544.0,4083105792.0,2923.0,2011.0
10-10 02:17:31,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1794920448.0,90791936.0,2421104640.0,4083105792.0,4620.0,2434.0
10-10 02:17:32,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1794887680.0,90791936.0,2421104640.0,4083138560.0,4765.0,4943.0
10-10 02:17:33,0.754,0.251,98.995,0.0,0.0,0.0,0.0,24576.0,1794744320.0,90791936.0,2421104640.0,4083281920.0,18300.0,25468.0
10-10 02:17:34,0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1794719744.0,90791936.0,2421129216.0,4083281920.0,12074.0,13622.0
10-10 02:17:35,0.501,0.251,98.747,0.501,0.0,0.0,0.0,352256.0,1794580480.0,90791936.0,2421141504.0,4083408896.0,4300.0,3986.0
10-10 02:17:36,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1794555904.0,90791936.0,2421149696.0,4083425280.0,3053.0,3485.0
10-10 02:17:37,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1794531328.0,90791936.0,2421157888.0,4083441664.0,8729.0,9268.0
10-10 02:17:38,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1794527232.0,90791936.0,2421161984.0,4083441664.0,8067.0,9455.0
10-10 02:17:39,0.501,0.0,99.499,0.0,0.0,0.0,0.0,0.0,1794506752.0,90791936.0,2421182464.0,4083441664.0,8343.0,11389.0
10-10 02:17:40,0.750,0.500,97.500,1.250,0.0,0.0,0.0,81920.0,1794494464.0,90791936.0,2421194752.0,4083441664.0,8478.0,8643.0
10-10 02:17:41,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1794482176.0,90791936.0,2421207040.0,4083441664.0,7479.0,8579.0
10-10 02:17:42,0.504,0.0,99.496,0.0,0.0,0.0,0.0,0.0,1794469888.0,90791936.0,2421219328.0,4083441664.0,4792.0,5777.0
10-10 02:17:43,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1794453504.0,90791936.0,2421235712.0,4083441664.0,10178.0,11777.0
10-10 02:17:44,0.501,0.251,98.997,0.0,0.0,0.251,0.0,0.0,1794441216.0,90791936.0,2421248000.0,4083441664.0,10816.0,12904.0
10-10 02:17:45,0.503,0.251,98.995,0.251,0.0,0.0,0.0,139264.0,1794285568.0,90791936.0,2421276672.0,4083568640.0,22874.0,15231.0
10-10 02:17:46,0.252,0.252,99.244,0.252,0.0,0.0,0.0,73728.0,1794273280.0,90791936.0,2421288960.0,4083568640.0,5871.0,2742.0
10-10 02:17:47,2.750,0.750,96.500,0.0,0.0,0.0,0.0,0.0,1582440448.0,90791936.0,2415988736.0,4300701696.0,6462.0,10923.0
10-10 02:17:48,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1582440448.0,90791936.0,2415988736.0,4300701696.0,1596.0,1274.0
10-10 02:17:49,0.251,0.503,99.246,0.0,0.0,0.0,0.0,0.0,1582424064.0,90791936.0,2415988736.0,4300718080.0,3347.0,3666.0
10-10 02:17:50,0.251,0.251,99.499,0.0,0.0,0.0,0.0,16384.0,1582415872.0,90791936.0,2415996928.0,4300718080.0,2050.0,1026.0
10-10 02:17:51,0.0,0.251,98.997,0.752,0.0,0.0,0.0,262144.0,1582407680.0,90791936.0,2415996928.0,4300726272.0,3376.0,4546.0
10-10 02:17:52,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1582407680.0,90791936.0,2416013312.0,4300709888.0,4617.0,3346.0
10-10 02:17:53,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1582407680.0,90791936.0,2416013312.0,4300709888.0,3751.0,1704.0
10-10 02:17:54,0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,1582387200.0,90791936.0,2416017408.0,4300726272.0,1726.0,1452.0
10-10 02:17:55,0.251,0.251,99.499,0.0,0.0,0.0,0.0,8192.0,1582387200.0,90791936.0,2416017408.0,4300726272.0,4077.0,2318.0
10-10 02:17:56,0.754,0.0,98.744,0.251,0.251,0.0,0.0,81920.0,1582379008.0,90791936.0,2416025600.0,4300726272.0,2792.0,1552.0
10-10 02:17:57,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,1582379008.0,90791936.0,2416025600.0,4300726272.0,1936.0,1618.0
10-10 02:17:58,0.0,0.252,99.748,0.0,0.0,0.0,0.0,0.0,1582354432.0,90791936.0,2416025600.0,4300750848.0,3099.0,2420.0
10-10 02:17:59,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1582354432.0,90791936.0,2416025600.0,4300750848.0,2324.0,1534.0
10-10 02:18:00,0.251,0.251,99.499,0.0,0.0,0.0,0.0,434176.0,1582338048.0,90791936.0,2416025600.0,4300767232.0,1624.0,1078.0
10-10 02:18:01,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1582338048.0,90791936.0,2416025600.0,4300767232.0,3411.0,2042.0
10-10 02:18:02,0.251,0.501,97.995,1.253,0.0,0.0,0.0,229376.0,1582059520.0,90791936.0,2416025600.0,4301045760.0,2702.0,1988.0
10-10 02:18:03,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1582047232.0,90791936.0,2416013312.0,4301070336.0,1468.0,1056.0
10-10 02:18:04,0.250,0.250,99.500,0.0,0.0,0.0,0.0,0.0,1582047232.0,90791936.0,2416013312.0,4301070336.0,3099.0,1790.0
10-10 02:18:05,0.501,0.251,99.248,0.0,0.0,0.0,0.0,40960.0,1581920256.0,90791936.0,2416013312.0,4301197312.0,2012.0,1026.0
10-10 02:18:06,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1581793280.0,90791936.0,2416013312.0,4301324288.0,1468.0,1200.0
10-10 02:18:07,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1581793280.0,90791936.0,2416013312.0,4301324288.0,3099.0,1790.0
10-10 02:18:08,0.501,0.251,98.747,0.501,0.0,0.0,0.0,131072.0,1581793280.0,90791936.0,2416013312.0,4301324288.0,2012.0,1026.0
10-10 02:18:09,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1581793280.0,90791936.0,2416013312.0,4301324288.0,1468.0,1216.0
10-10 02:18:10,0.251,0.251,99.499,0.0,0.0,0.0,0.0,303104.0,1581793280.0,90791936.0,2416013312.0,4301324288.0,3099.0,1774.0
10-10 02:18:11,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1581793280.0,90791936.0,2416013312.0,4301324288.0,2324.0,1742.0
10-10 02:18:12,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1581793280.0,90791936.0,2416013312.0,4301324288.0,3622.0,3666.0
10-10 02:18:13,0.251,0.0,99.246,0.503,0.0,0.0,0.0,57344.0,1581793280.0,90791936.0,2416013312.0,4301324288.0,4179.0,2420.0
10-10 02:18:14,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1581793280.0,90791936.0,2416013312.0,4301324288.0,2324.0,1246.0
10-10 02:18:15,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1581858816.0,90791936.0,2416013312.0,4301258752.0,1780.0,1676.0
10-10 02:18:16,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1581789184.0,90791936.0,2416017408.0,4301324288.0,5811.0,4052.0
10-10 02:18:17,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1581801472.0,90791936.0,2416021504.0,4301307904.0,2624.0,1748.0
10-10 02:18:18,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1581801472.0,90791936.0,2416021504.0,4301307904.0,4186.0,3888.0
10-10 02:18:19,0.250,0.250,99.0,0.500,0.0,0.0,0.0,81920.0,1581801472.0,90791936.0,2416021504.0,4301307904.0,3465.0,1946.0
10-10 02:18:20,0.251,0.251,99.499,0.0,0.0,0.0,0.0,16384.0,1581801472.0,90791936.0,2416021504.0,4301307904.0,2012.0,1042.0
10-10 02:18:21,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1581801472.0,90791936.0,2416021504.0,4301307904.0,1468.0,1744.0
10-10 02:18:22,0.503,0.503,98.995,0.0,0.0,0.0,0.0,0.0,1581801472.0,90791936.0,2416021504.0,4301307904.0,3099.0,1790.0
10-10 02:18:23,1.003,0.501,98.496,0.0,0.0,0.0,0.0,0.0,1585754112.0,90791936.0,2416021504.0,4297355264.0,2168.0,2030.0
10-10 02:18:24,15.869,3.275,80.856,0.0,0.0,0.0,0.0,106496.0,1638768640.0,90791936.0,2421264384.0,4239097856.0,1678.0,2034.0
10-10 02:18:25,39.750,4.0,56.250,0.0,0.0,0.0,0.0,16384.0,1730027520.0,90791936.0,2421325824.0,4147777536.0,3315.0,2400.0
10-10 02:18:26,23.559,2.005,73.935,0.251,0.0,0.251,0.0,172032.0,1748779008.0,90791936.0,2421338112.0,4129013760.0,18633.0,653051.0
10-10 02:18:27,0.752,0.501,98.747,0.0,0.0,0.0,0.0,0.0,1748897792.0,90791936.0,2421346304.0,4128886784.0,5261.0,12435.0
10-10 02:18:28,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1748897792.0,90791936.0,2421346304.0,4128886784.0,3191.0,2164.0
10-10 02:18:29,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1748897792.0,90791936.0,2421346304.0,4128886784.0,5891.0,5017.0
10-10 02:18:30,0.754,0.503,98.492,0.251,0.0,0.0,0.0,466944.0,1748897792.0,90791936.0,2421346304.0,4128886784.0,7245.0,5079.0
10-10 02:18:31,0.754,0.251,98.995,0.0,0.0,0.0,0.0,0.0,1749037056.0,90791936.0,2421350400.0,4128743424.0,4956.0,3247.0
10-10 02:18:32,0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1749016576.0,90791936.0,2421370880.0,4128743424.0,9392.0,16330.0
10-10 02:18:33,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,1749008384.0,90791936.0,2421370880.0,4128751616.0,3231.0,2382.0
10-10 02:18:34,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1744674816.0,90791936.0,2421370880.0,4133085184.0,4625.0,2666.0
10-10 02:18:35,0.251,0.251,98.747,0.752,0.0,0.0,0.0,122880.0,1744801792.0,90791936.0,2421370880.0,4132958208.0,3538.0,3111.0
10-10 02:18:36,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1744674816.0,90791936.0,2421370880.0,4133085184.0,5730.0,21793.0
10-10 02:18:37,0.501,0.501,98.997,0.0,0.0,0.0,0.0,8192.0,1744515072.0,90791936.0,2421370880.0,4133244928.0,8174.0,9070.0
10-10 02:18:38,0.503,0.251,99.246,0.0,0.0,0.0,0.0,8192.0,1744515072.0,90791936.0,2421370880.0,4133244928.0,6576.0,26866.0
10-10 02:18:39,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1744637952.0,90791936.0,2421374976.0,4133117952.0,7374.0,12765.0
10-10 02:18:40,0.251,0.251,98.995,0.251,0.0,0.251,0.0,106496.0,1744633856.0,90791936.0,2421379072.0,4133117952.0,7538.0,31816.0
10-10 02:18:41,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,1744613376.0,90791936.0,2421383168.0,4133134336.0,3938.0,3165.0
10-10 02:18:42,0.501,0.0,99.499,0.0,0.0,0.0,0.0,0.0,1744609280.0,90791936.0,2421387264.0,4133134336.0,3504.0,2719.0
10-10 02:18:43,0.252,0.252,99.496,0.0,0.0,0.0,0.0,0.0,1744609280.0,90791936.0,2421387264.0,4133134336.0,5650.0,3566.0
10-10 02:18:44,0.750,0.250,99.0,0.0,0.0,0.0,0.0,0.0,1744609280.0,90791936.0,2421387264.0,4133134336.0,3692.0,2839.0
10-10 02:18:45,0.252,0.252,99.244,0.252,0.0,0.0,0.0,450560.0,1744605184.0,90791936.0,2421391360.0,4133134336.0,4657.0,3014.0
10-10 02:18:46,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1744596992.0,90791936.0,2421399552.0,4133134336.0,4547.0,3526.0
10-10 02:18:47,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1744470016.0,90791936.0,2421399552.0,4133261312.0,3496.0,2663.0
10-10 02:18:48,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1744470016.0,90791936.0,2421399552.0,4133261312.0,5953.0,3224.0
10-10 02:18:49,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1744470016.0,90791936.0,2421399552.0,4133261312.0,5264.0,3089.0
10-10 02:18:50,0.251,0.251,98.997,0.501,0.0,0.0,0.0,73728.0,1744461824.0,90791936.0,2421407744.0,4133261312.0,3890.0,3052.0
10-10 02:18:51,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1744588800.0,90791936.0,2421407744.0,4133134336.0,2748.0,2433.0
10-10 02:18:52,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1744461824.0,90791936.0,2421407744.0,4133261312.0,4325.0,2939.0
10-10 02:18:53,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1744461824.0,90791936.0,2421407744.0,4133261312.0,3292.0,2493.0
10-10 02:18:54,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1744445440.0,90791936.0,2421407744.0,4133277696.0,2695.0,2385.0
10-10 02:18:55,0.251,0.251,96.992,2.506,0.0,0.0,0.0,10698752.0,1744699392.0,90791936.0,2421407744.0,4133023744.0,4327.0,2859.0
10-10 02:18:56,0.501,0.251,99.248,0.0,0.0,0.0,0.0,8192.0,1744699392.0,90791936.0,2421407744.0,4133023744.0,3493.0,3030.0
10-10 02:18:57,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1744699392.0,90791936.0,2421407744.0,4133023744.0,2599.0,2125.0
10-10 02:18:58,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1744699392.0,90791936.0,2421407744.0,4133023744.0,4329.0,3231.0
10-10 02:18:59,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1744699392.0,90791936.0,2421407744.0,4133023744.0,3296.0,2479.0
10-10 02:19:00,0.500,0.500,97.750,1.250,0.0,0.0,0.0,311296.0,1744568320.0,90791936.0,2421411840.0,4133150720.0,3511.0,2999.0
10-10 02:19:01,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1744568320.0,90791936.0,2421411840.0,4133150720.0,4329.0,3023.0
10-10 02:19:02,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1744568320.0,90791936.0,2421411840.0,4133150720.0,3344.0,2431.0
10-10 02:19:03,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1744568320.0,90791936.0,2421411840.0,4133150720.0,2698.0,2385.0
10-10 02:19:04,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1744568320.0,90791936.0,2421411840.0,4133150720.0,4377.0,3029.0
10-10 02:19:05,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1744568320.0,90791936.0,2421411840.0,4133150720.0,3338.0,2419.0
10-10 02:19:06,0.503,0.251,98.995,0.251,0.0,0.0,0.0,57344.0,1744568320.0,90791936.0,2421411840.0,4133150720.0,2830.0,2569.0
10-10 02:19:07,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1744568320.0,90791936.0,2421411840.0,4133150720.0,4329.0,3535.0
10-10 02:19:08,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1744568320.0,90791936.0,2421411840.0,4133150720.0,3296.0,2377.0
10-10 02:19:09,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,1744568320.0,90791936.0,2421411840.0,4133150720.0,2698.0,2929.0
10-10 02:19:10,0.252,0.0,99.748,0.0,0.0,0.0,0.0,40960.0,1744568320.0,90791936.0,2421411840.0,4133150720.0,4461.0,3041.0
10-10 02:19:11,0.251,0.251,98.995,0.503,0.0,0.0,0.0,57344.0,1744568320.0,90791936.0,2421411840.0,4133150720.0,3296.0,2409.0
10-10 02:19:12,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1744568320.0,90791936.0,2421411840.0,4133150720.0,2698.0,2417.0
10-10 02:19:13,0.501,0.0,99.499,0.0,0.0,0.0,0.0,0.0,1744568320.0,90791936.0,2421411840.0,4133150720.0,4329.0,2975.0
10-10 02:19:14,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1744568320.0,90791936.0,2421411840.0,4133150720.0,3296.0,2377.0
10-10 02:19:15,1.250,0.500,98.0,0.250,0.0,0.0,0.0,229376.0,1744646144.0,90791936.0,2421411840.0,4133072896.0,27008.0,16594.0
10-10 02:19:16,0.253,0.0,98.737,1.010,0.0,0.0,0.0,98304.0,1744674816.0,90791936.0,2421432320.0,4133023744.0,4934.0,2841.0
10-10 02:19:17,10.025,1.253,88.471,0.251,0.0,0.0,0.0,172032.0,1776242688.0,90791936.0,2421448704.0,4101439488.0,29524.0,667113.0
10-10 02:19:18,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1776377856.0,90791936.0,2421456896.0,4101296128.0,1598.0,3023.0
10-10 02:19:19,0.251,0.251,99.248,0.0,0.0,0.251,0.0,0.0,1776373760.0,90791936.0,2421460992.0,4101296128.0,6782.0,4251.0
10-10 02:19:20,0.754,0.251,98.995,0.0,0.0,0.0,0.0,204800.0,1776369664.0,90791936.0,2421465088.0,4101296128.0,4577.0,4351.0
10-10 02:19:21,0.501,0.251,98.997,0.251,0.0,0.0,0.0,106496.0,1776369664.0,90791936.0,2421465088.0,4101296128.0,5886.0,4534.0
10-10 02:19:22,1.253,0.251,98.496,0.0,0.0,0.0,0.0,0.0,1776508928.0,90791936.0,2421485568.0,4101136384.0,6836.0,8336.0
10-10 02:19:23,1.003,0.251,98.747,0.0,0.0,0.0,0.0,0.0,1776513024.0,90791936.0,2421489664.0,4101128192.0,10891.0,17180.0
10-10 02:19:24,0.754,0.503,98.492,0.0,0.0,0.251,0.0,0.0,1776513024.0,90791936.0,2421489664.0,4101128192.0,2987.0,2385.0
10-10 02:19:25,0.503,0.251,99.246,0.0,0.0,0.0,0.0,40960.0,1776496640.0,90791936.0,2421489664.0,4101144576.0,5986.0,12406.0
10-10 02:19:26,0.501,0.251,98.997,0.251,0.0,0.0,0.0,49152.0,1776496640.0,90791936.0,2421489664.0,4101144576.0,3531.0,2540.0
10-10 02:19:27,0.499,0.499,99.002,0.0,0.0,0.0,0.0,0.0,1776439296.0,90791936.0,2421489664.0,4101201920.0,3251.0,2681.0
10-10 02:19:28,0.252,0.0,99.748,0.0,0.0,0.0,0.0,16384.0,1776422912.0,90791936.0,2421489664.0,4101218304.0,7078.0,3983.0
10-10 02:19:29,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1776291840.0,90791936.0,2421493760.0,4101345280.0,4217.0,3302.0
10-10 02:19:30,0.501,0.501,98.997,0.0,0.0,0.0,0.0,180224.0,1776279552.0,90791936.0,2421497856.0,4101353472.0,13023.0,58952.0
10-10 02:19:31,0.252,0.0,99.496,0.252,0.0,0.0,0.0,122880.0,1776271360.0,90791936.0,2421497856.0,4101361664.0,5506.0,24128.0
10-10 02:19:32,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1776238592.0,90791936.0,2421497856.0,4101394432.0,3597.0,3200.0
10-10 02:19:33,0.503,0.503,98.995,0.0,0.0,0.0,0.0,0.0,1776238592.0,90791936.0,2421497856.0,4101394432.0,4631.0,3031.0
10-10 02:19:34,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1776234496.0,90791936.0,2421501952.0,4101394432.0,4837.0,2667.0
10-10 02:19:35,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1776234496.0,90791936.0,2421501952.0,4101394432.0,3548.0,2818.0
10-10 02:19:36,0.500,0.250,98.750,0.500,0.0,0.0,0.0,65536.0,1776234496.0,90791936.0,2421501952.0,4101394432.0,7776.0,3880.0
10-10 02:19:37,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1775964160.0,90791936.0,2421518336.0,4101648384.0,7151.0,4300.0
10-10 02:19:38,1.005,0.251,98.744,0.0,0.0,0.0,0.0,245760.0,1775947776.0,90791936.0,2421534720.0,4101648384.0,28041.0,16715.0
10-10 02:19:39,4.774,1.508,93.719,0.0,0.0,0.0,0.0,172032.0,1809788928.0,90791936.0,2421542912.0,4067799040.0,24608.0,658011.0
10-10 02:19:40,0.752,0.251,98.997,0.0,0.0,0.0,0.0,49152.0,1809911808.0,90791936.0,2421563392.0,4067655680.0,6984.0,13241.0
10-10 02:19:41,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1809911808.0,90791936.0,2421563392.0,4067655680.0,2142.0,1713.0
10-10 02:19:42,0.251,0.251,98.997,0.501,0.0,0.0,0.0,73728.0,1809911808.0,90791936.0,2421563392.0,4067655680.0,4804.0,4834.0
10-10 02:19:43,0.752,0.251,98.997,0.0,0.0,0.0,0.0,40960.0,1809911808.0,90791936.0,2421563392.0,4067655680.0,6397.0,4650.0
10-10 02:19:44,0.501,0.501,98.997,0.0,0.0,0.0,0.0,8192.0,1809924096.0,90791936.0,2421567488.0,4067639296.0,6121.0,3760.0
10-10 02:19:45,0.754,0.251,98.995,0.0,0.0,0.0,0.0,8192.0,1809780736.0,90791936.0,2421583872.0,4067766272.0,9625.0,16261.0
10-10 02:19:46,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1810038784.0,90791936.0,2421596160.0,4067495936.0,5469.0,4462.0
10-10 02:19:47,0.501,0.251,98.747,0.501,0.0,0.0,0.0,81920.0,1810034688.0,90791936.0,2421600256.0,4067495936.0,3871.0,2812.0
10-10 02:19:48,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,1810034688.0,90791936.0,2421600256.0,4067495936.0,2977.0,2417.0
10-10 02:19:49,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1810034688.0,90791936.0,2421600256.0,4067495936.0,8608.0,28316.0
10-10 02:19:50,0.503,0.251,99.246,0.0,0.0,0.0,0.0,8192.0,1810112512.0,90791936.0,2421600256.0,4067418112.0,6687.0,18030.0
10-10 02:19:51,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1809985536.0,90791936.0,2421600256.0,4067545088.0,4977.0,15217.0
10-10 02:19:52,0.501,0.0,98.997,0.501,0.0,0.0,0.0,65536.0,1809985536.0,90791936.0,2421600256.0,4067545088.0,5442.0,13440.0
10-10 02:19:53,0.501,0.251,99.248,0.0,0.0,0.0,0.0,16384.0,1809985536.0,90791936.0,2421600256.0,4067545088.0,9116.0,11958.0
10-10 02:19:54,0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1809960960.0,90791936.0,2421608448.0,4067561472.0,8113.0,45990.0
10-10 02:19:55,0.503,0.251,99.246,0.0,0.0,0.0,0.0,106496.0,1809952768.0,90791936.0,2421616640.0,4067561472.0,7511.0,4764.0
10-10 02:19:56,0.500,0.250,99.0,0.0,0.0,0.250,0.0,0.0,1809932288.0,90791936.0,2421620736.0,4067577856.0,4636.0,3032.0
10-10 02:19:57,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1809932288.0,90791936.0,2421620736.0,4067577856.0,3644.0,2739.0
10-10 02:19:58,0.251,0.251,99.248,0.251,0.0,0.0,0.0,49152.0,1809801216.0,90791936.0,2421624832.0,4067704832.0,4763.0,3138.0
10-10 02:19:59,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1809797120.0,90791936.0,2421628928.0,4067704832.0,3601.0,2850.0
10-10 02:20:00,1.256,0.503,98.241,0.0,0.0,0.0,0.0,409600.0,1809956864.0,90791936.0,2421637120.0,4067536896.0,6267.0,4715.0
10-10 02:20:01,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1810083840.0,90791936.0,2421637120.0,4067409920.0,4512.0,2928.0
10-10 02:20:02,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1810083840.0,90791936.0,2421637120.0,4067409920.0,3371.0,2492.0
10-10 02:20:03,0.500,0.500,98.500,0.500,0.0,0.0,0.0,139264.0,1810083840.0,90791936.0,2421637120.0,4067409920.0,2959.0,2467.0
