2019/10/10 1:16,1.256,0.251,96.734,1.759,0,0,0,221184,1776349184,90718208,2411302912,4111552512,11175,115274
2019/10/10 1:16,0.251,0.251,99.499,0,0,0,0,0,1776291840,90718208,2411315200,4111597568,1490,825
2019/10/10 1:16,0.501,0.251,99.248,0,0,0,0,0,1776291840,90718208,2411315200,4111597568,4696,4054
2019/10/10 1:16,0.5,0.25,99.25,0,0,0,0,40960,1776291840,90718208,2411315200,4111597568,9120,4242
2019/10/10 1:16,0.503,0.251,99.246,0,0,0,0,65536,1776287744,90718208,2411319296,4111597568,3375,2212
2019/10/10 1:16,0.752,0.251,98.997,0,0,0,0,0,1776283648,90718208,2411347968,4111572992,10625,17339
2019/10/10 1:16,0.252,0,99.244,0.504,0,0,0,65536,1776300032,90718208,2411347968,4111556608,5458,2430
2019/10/10 1:16,0.251,0.251,99.499,0,0,0,0,0,1776300032,90718208,2411347968,4111556608,2869,1652
2019/10/10 1:16,0.25,0.5,99.25,0,0,0,0,0,1776300032,90718208,2411347968,4111556608,2869,1637
2019/10/10 1:16,0.252,0,99.748,0,0,0,0,16384,1776300032,90718208,2411347968,4111556608,9084,26247
2019/10/10 1:16,0.251,0.251,99.499,0,0,0,0,0,1776156672,90718208,2411347968,4111699968,5033,6488
2019/10/10 1:16,0.501,0.251,98.747,0.501,0,0,0,57344,1776123904,90718208,2411347968,4111732736,7343,27579
2019/10/10 1:16,0.251,0.251,99.497,0,0,0,0,0,1776123904,90718208,2411347968,4111732736,7942,12695
2019/10/10 1:16,0.752,0.251,98.997,0,0,0,0,0,1776119808,90718208,2411352064,4111732736,10323,42817
2019/10/10 1:16,0.5,0.25,99.25,0,0,0,0,65536,1776119808,90718208,2411352064,4111732736,4010,13144
2019/10/10 1:16,0.503,0,99.497,0,0,0,0,0,1776222208,90718208,2411360256,4111622144,5895,2678
2019/10/10 1:16,0.25,0.25,99.25,0.25,0,0,0,73728,1776078848,90718208,2411360256,4111765504,2885,1876
2019/10/10 1:16,0.251,0.251,98.997,0.501,0,0,0,8192,1776205824,90718208,2411360256,4111638528,2831,1673
2019/10/10 1:16,0.251,0.251,99.499,0,0,0,0,0,1776205824,90718208,2411360256,4111638528,5060,2256
2019/10/10 1:16,0.501,0.251,99.248,0,0,0,0,16384,1776205824,90718208,2411360256,4111638528,3887,2059
2019/10/10 1:16,0.252,0,99.748,0,0,0,0,0,1776205824,90718208,2411360256,4111638528,4631,2487
2019/10/10 1:16,0.251,0.251,99.497,0,0,0,0,0,1776197632,90718208,2411368448,4111638528,5337,2462
2019/10/10 1:16,0.5,0.25,98.75,0.5,0,0,0,73728,1776070656,90718208,2411368448,4111765504,2773,1826
2019/10/10 1:16,0.5,0.25,99.25,0,0,0,0,0,1776070656,90718208,2411368448,4111765504,3211,2063
2019/10/10 1:16,0.501,0.251,99.248,0,0,0,0,90112,1776070656,90718208,2411368448,4111765504,5597,2900
2019/10/10 1:16,0.251,0.251,99.497,0,0,0,0,0,1776062464,90718208,2411376640,4111765504,7554,3867
2019/10/10 1:16,0.501,0.251,99.248,0,0,0,0,0,1776062464,90718208,2411376640,4111765504,2882,2313
2019/10/10 1:16,0.251,0,99.749,0,0,0,0,0,1776050176,90718208,2411380736,4111773696,4799,2456
2019/10/10 1:17,1.003,0.501,98.246,0.251,0,0,0,98304,1776304128,90718208,2411380736,4111519744,5264,3658
2019/10/10 1:17,0.252,0,99.748,0,0,0,0,16384,1776361472,90718208,2411388928,4111454208,2570,1613
2019/10/10 1:17,0.251,0.251,99.499,0,0,0,0,0,1776361472,90718208,2411388928,4111454208,4799,2236
2019/10/10 1:17,0.5,0.5,99,0,0,0,0,8192,1776361472,90718208,2411388928,4111454208,3545,2313
2019/10/10 1:17,0.251,0,99.749,0,0,0,0,0,1776488448,90718208,2411388928,4111327232,2768,1828
2019/10/10 1:17,1,0.5,97.25,1.25,0,0,0,65536,1776361472,90718208,2411388928,4111454208,5810,3142
2019/10/10 1:17,0.251,0.251,90.955,8.543,0,0,0,204800,1776361472,90718208,2411388928,4111454208,2570,1760
2019/10/10 1:17,0.503,0.754,98.744,0,0,0,0,0,1777569792,90718208,2411388928,4110245888,2955,2104
2019/10/10 1:17,0.75,0.5,98.75,0,0,0,0,0,1777569792,90718208,2411388928,4110245888,4799,2369
2019/10/10 1:17,0,0.503,99.497,0,0,0,0,0,1776553984,90718208,2411388928,4111261696,2570,2180
2019/10/10 1:17,0.251,0.251,99.499,0,0,0,0,0,1776390144,90718208,2411393024,4111421440,2570,1637
2019/10/10 1:17,0.252,0,99.496,0.252,0,0,0,106496,1776373760,90718208,2411393024,4111437824,4799,2220
2019/10/10 1:17,0.25,0.25,99.25,0,0,0.25,0,0,1776373760,90718208,2411393024,4111437824,2612,1761
2019/10/10 1:17,0.251,0.251,99.499,0,0,0,0,0,1776484352,90718208,2411393024,4111327232,2702,1636
2019/10/10 1:17,0.5,0.25,99.25,0,0,0,0,0,1776484352,90718208,2411393024,4111327232,4799,2220
2019/10/10 1:17,0.503,0,99.497,0,0,0,0,0,1776545792,90718208,2411393024,4111265792,2702,1702
2019/10/10 1:17,0.5,0.5,98.25,0.75,0,0,0,73728,1776467968,90718208,2411393024,4111343616,2570,1637
2019/10/10 1:17,0.251,0.251,99.497,0,0,0,0,0,1776480256,90718208,2411397120,4111327232,4799,2236
2019/10/10 1:17,0.501,0,99.499,0,0,0,0,0,1776353280,90718208,2411397120,4111454208,2570,1636
2019/10/10 1:17,0.251,0.251,99.497,0,0,0,0,0,1776345088,90718208,2411397120,4111462400,2612,1679
2019/10/10 1:17,0.251,0.251,99.499,0,0,0,0,0,1776472064,90718208,2411397120,4111335424,4799,2220
2019/10/10 1:17,0.251,0.251,99.248,0.251,0,0,0,114688,1776472064,90718208,2411397120,4111335424,2570,1636
2019/10/10 1:17,1.504,0.752,96.992,0.752,0,0,0,245760,1776472064,90718208,2411397120,4111335424,27012,15582
2019/10/10 1:17,0.504,0.252,99.244,0,0,0,0,8192,1776447488,90718208,2411413504,4111343616,5404,2321
2019/10/10 1:17,4.02,0.754,95.226,0,0,0,0,163840,1776472064,90718208,2411413504,4111319040,25483,655116
2019/10/10 1:17,0.251,0.251,99.497,0,0,0,0,0,1776615424,90718208,2411429888,4111159296,5191,11939
2019/10/10 1:17,0.501,0,99.499,0,0,0,0,0,1776627712,90718208,2411433984,4111142912,3665,1591
2019/10/10 1:17,0.251,0.251,98.995,0.503,0,0,0,73728,1776611328,90718208,2411433984,4111159296,4828,4303
2019/10/10 1:17,0.748,0.249,98.753,0.249,0,0,0,49152,1776611328,90718208,2411433984,4111159296,7578,4231
2019/10/10 1:17,0.501,0.251,99.248,0,0,0,0,0,1776615424,90718208,2411446272,4111142912,7002,4455
2019/10/10 1:17,0.501,0.251,98.997,0,0,0.251,0,0,1776631808,90718208,2411446272,4111126528,8900,15564
2019/10/10 1:17,0.251,0,99.749,0,0,0,0,98304,1776611328,90718208,2411466752,4111126528,3106,1696
2019/10/10 1:17,0.5,0.25,99.25,0,0,0,0,0,1776611328,90718208,2411466752,4111126528,5044,2673
2019/10/10 1:17,0.251,0.251,98.747,0.752,0,0,0,73728,1776611328,90718208,2411466752,4111126528,2869,1679
2019/10/10 1:17,0.251,0.251,99.497,0,0,0,0,0,1776611328,90718208,2411466752,4111126528,6843,25788
2019/10/10 1:17,0.752,0.251,98.997,0,0,0,0,0,1776578560,90718208,2411466752,4111159296,6745,6486
2019/10/10 1:17,0.501,0.251,99.248,0,0,0,0,139264,1776562176,90718208,2411466752,4111175680,8429,36899
2019/10/10 1:17,0.251,0.251,99.499,0,0,0,0,0,1776427008,90718208,2411474944,4111302656,2993,3364
2019/10/10 1:17,0.501,0.251,99.248,0,0,0,0,0,1776427008,90718208,2411474944,4111302656,12189,23148
2019/10/10 1:17,0.251,0.251,99.246,0.251,0,0,0,73728,1776410624,90718208,2411474944,4111319040,7391,31659
2019/10/10 1:17,0.75,0,99.25,0,0,0,0,0,1776390144,90718208,2411479040,4111335424,3906,3538
2019/10/10 1:17,0.251,0.251,99.497,0,0,0,0,65536,1776386048,90718208,2411483136,4111335424,5006,2330
2019/10/10 1:17,0,0.251,99.749,0,0,0,0,0,1776386048,90718208,2411483136,4111335424,2885,1885
2019/10/10 1:17,0.251,0.251,99.497,0,0,0,0,0,1776832512,90718208,2411483136,4110888960,2885,1787
2019/10/10 1:17,2.261,0.251,96.482,1.005,0,0,0,73728,1779752960,90718208,2411483136,4107968512,6735,2640
2019/10/10 1:17,0.251,0.251,99.497,0,0,0,0,0,1779744768,90718208,2411491328,4107968512,3409,2080
2019/10/10 1:17,0.251,0.251,99.499,0,0,0,0,8192,1779744768,90722304,2411487232,4107968512,2845,1878
2019/10/10 1:17,0.501,0.251,99.248,0,0,0,0,0,1779740672,90722304,2411491328,4107968512,4894,2063
2019/10/10 1:17,0.252,0,99.748,0,0,0,0,0,1779740672,90722304,2411491328,4107968512,2905,1915
2019/10/10 1:17,0.5,0.25,99,0.25,0,0,0,65536,1779994624,90722304,2411491328,4107714560,3247,1901
2019/10/10 1:17,0.251,0.251,98.496,1.003,0,0,0,8192,1779994624,90722304,2411491328,4107714560,10575,5034
2019/10/10 1:17,0.5,0.25,99.25,0,0,0,0,24576,1779859456,90722304,2411491328,4107849728,3309,1901
2019/10/10 1:17,0.251,0,99.749,0,0,0,0,0,1779859456,90722304,2411491328,4107849728,3118,2296
2019/10/10 1:17,0.251,0.251,99.499,0,0,0,0,0,1779720192,90722304,2411503616,4107976704,4745,2069
2019/10/10 1:17,0.5,0.25,99.25,0,0,0,0,0,1779720192,90722304,2411503616,4107976704,2624,1867
2019/10/10 1:17,0,0.251,99.497,0.251,0,0,0,40960,1779720192,90722304,2411503616,4107976704,2570,2181
2019/10/10 1:17,0.503,0,99.497,0,0,0,0,65536,1779720192,90722304,2411503616,4107976704,5721,2762
2019/10/10 1:17,0.251,0.251,99.499,0,0,0,0,0,1779847168,90722304,2411503616,4107849728,2570,1653
2019/10/10 1:17,0.501,0.251,99.248,0,0,0,0,0,1779847168,90722304,2411503616,4107849728,3384,2251
2019/10/10 1:17,0.251,0.251,99.499,0,0,0,0,0,1779712000,90722304,2411503616,4107984896,4745,2069
2019/10/10 1:18,0.251,0.251,99.499,0,0,0,0,0,1779712000,90722304,2411503616,4107984896,2570,1599
2019/10/10 1:18,0.503,0,92.714,6.784,0,0,0,98304,1779552256,90722304,2411503616,4108144640,2624,1637
2019/10/10 1:18,0.501,0.251,99.248,0,0,0,0,0,1779552256,90722304,2411503616,4108144640,4745,2085
2019/10/10 1:18,0.251,0.251,99.499,0,0,0,0,0,1779552256,90722304,2411503616,4108144640,2570,1787
2019/10/10 1:18,0.251,0.251,99.497,0,0,0,0,0,1779425280,90722304,2411503616,4108271616,2624,1637
2019/10/10 1:18,0.501,0.251,99.248,0,0,0,0,0,1779425280,90722304,2411503616,4108271616,4787,2111
2019/10/10 1:18,0.251,0,98.744,1.005,0,0,0,253952,1779425280,90722304,2411503616,4108271616,2702,1853
2019/10/10 1:18,0.25,0.5,99.25,0,0,0,0,0,1779417088,90722304,2411503616,4108279808,2624,1653
2019/10/10 1:18,0.252,0,99.748,0,0,0,0,0,1779417088,90722304,2411503616,4108279808,4040,1563
2019/10/10 1:18,0.501,0.251,99.248,0,0,0,0,0,1779417088,90722304,2411503616,4108279808,2570,1636
2019/10/10 1:18,0.501,0.251,99.248,0,0,0,0,0,1779417088,90722304,2411503616,4108279808,2624,1787
2019/10/10 1:18,0.251,0.251,98.997,0.501,0,0,0,65536,1779404800,90722304,2411507712,4108288000,4745,2070
2019/10/10 1:18,0.251,0,99.749,0,0,0,0,0,1779404800,90722304,2411507712,4108288000,2570,1652
2019/10/10 1:18,0.501,0.251,99.248,0,0,0,0,0,1779404800,90722304,2411507712,4108288000,2624,1787
2019/10/10 1:18,0.25,0.25,99.25,0,0,0.25,0,0,1779404800,90722304,2411507712,4108288000,4745,2070
2019/10/10 1:18,1.01,0.253,98.737,0,0,0,0,229376,1779351552,90722304,2411511808,4108337152,26410,15484
2019/10/10 1:18,0.5,0.5,99,0,0,0,0,57344,1779392512,90722304,2411520000,4108288000,3229,1896
2019/10/10 1:18,5.013,0.752,93.233,1.003,0,0,0,286720,1779470336,90722304,2411540480,4108189696,31920,668745
2019/10/10 1:18,0.503,0,99.497,0,0,0,0,0,1779445760,90722304,2411548672,4108206080,1490,1353
2019/10/10 1:18,0.501,0.251,99.248,0,0,0,0,0,1779445760,90722304,2411548672,4108206080,4696,4042
2019/10/10 1:18,0.251,0.251,99.497,0,0,0,0,32768,1779445760,90722304,2411548672,4108206080,6820,3921
2019/10/10 1:18,0.501,0.501,98.997,0,0,0,0,16384,1779318784,90722304,2411548672,4108333056,5638,2657
2019/10/10 1:18,1,0.25,98.25,0.25,0,0.25,0,49152,1779585024,90722304,2411552768,4108062720,5109,4681
2019/10/10 1:18,0.5,0.25,99.25,0,0,0,0,0,1781178368,90722304,2411565056,4106457088,4989,2317
2019/10/10 1:18,0.251,0.251,99.499,0,0,0,0,0,1781178368,90722304,2411565056,4106457088,2799,1766
2019/10/10 1:18,0.251,0.251,99.497,0,0,0,0,0,1781178368,90722304,2411565056,4106457088,2624,1637
2019/10/10 1:18,0.501,0.251,99.248,0,0,0,0,49152,1781178368,90722304,2411565056,4106457088,8771,17850
2019/10/10 1:18,0.251,0.251,99.497,0,0,0,0,73728,1781018624,90722304,2411565056,4106616832,2888,1916
2019/10/10 1:18,0.251,0,99.248,0.501,0,0,0,8192,1780985856,90722304,2411565056,4106649600,2624,1653
2019/10/10 1:18,0.252,0.252,99.496,0,0,0,0,0,1780985856,90722304,2411565056,4106649600,4799,2086
2019/10/10 1:18,0.5,0.25,99.25,0,0,0,0,0,1780858880,90722304,2411565056,4106776576,2624,1636
2019/10/10 1:18,0.251,0.251,99.497,0,0,0,0,24576,1780858880,90722304,2411565056,4106776576,3988,2678
2019/10/10 1:18,0.5,0.25,99.25,0,0,0,0,0,1780715520,90722304,2411565056,4106919936,7410,3147
2019/10/10 1:18,1.003,0.251,98.496,0.251,0,0,0,57344,1780563968,90722304,2411573248,4107063296,4626,5600
2019/10/10 1:18,0,0,100,0,0,0,0,0,1780559872,90722304,2411577344,4107063296,2605,3126
2019/10/10 1:18,0.25,0.25,99.5,0,0,0,0,0,1780551680,90722304,2411577344,4107071488,4762,2110
2019/10/10 1:18,0.251,0.251,99.497,0,0,0,0,106496,1780551680,90722304,2411577344,4107071488,2587,1636
2019/10/10 1:18,0.251,0,99.749,0,0,0,0,0,1780678656,90722304,2411577344,4106944512,2635,1707
2019/10/10 1:18,0.251,0.251,99.499,0,0,0,0,0,1780678656,90722304,2411577344,4106944512,4762,2070
2019/10/10 1:18,0.501,0.251,94.486,4.762,0,0,0,90112,1780551680,90722304,2411577344,4107071488,4182,3215
2019/10/10 1:18,0.25,0.25,99.5,0,0,0,0,0,1780678656,90722304,2411577344,4106944512,2587,1653
2019/10/10 1:18,0.251,0.251,99.497,0,0,0,0,98304,1780678656,90722304,2411577344,4106944512,8251,3962
2019/10/10 1:18,0.251,0.251,99.497,0,0,0,0,0,1780674560,90722304,2411581440,4106944512,2587,1652
2019/10/10 1:18,0.752,0.251,98.747,0.251,0,0,0,221184,1780797440,90722304,2411585536,4106817536,26082,14367
2019/10/10 1:18,0.251,0.251,98.747,0.752,0,0,0,73728,1780662272,90722304,2411593728,4106944512,5367,2234
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
