"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","testttt-mse-master-0.novalocal",,,,"User:","cloud-user"
"Cmdline:","dstat --time --cpu --disk --mem --net --output cidds_1_2.csv 1 200",,,,"Date:","11 Oct 2019 00:22:43 EDT"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
11-10 00:25:33,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1793060864.0,91262976.0,2947928064.0,3557670912.0,3131.0,1781.0
11-10 00:25:34,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1793060864.0,91262976.0,2947928064.0,3557670912.0,2569.0,1657.0
11-10 00:25:35,0.754,0.251,98.995,0.0,0.0,0.0,0.0,0.0,1793060864.0,91262976.0,2947928064.0,3557670912.0,4200.0,1961.0
11-10 00:25:36,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1793187840.0,91262976.0,2947928064.0,3557543936.0,3113.0,1745.0
11-10 00:25:37,0.250,0.500,99.250,0.0,0.0,0.0,0.0,0.0,1793187840.0,91262976.0,2947928064.0,3557543936.0,2569.0,1637.0
11-10 00:25:38,0.251,0.251,98.995,0.503,0.0,0.0,0.0,81920.0,1793187840.0,91262976.0,2947928064.0,3557543936.0,4200.0,1961.0
11-10 00:25:39,0.501,0.0,99.499,0.0,0.0,0.0,0.0,0.0,1793179648.0,91262976.0,2947928064.0,3557552128.0,3113.0,1761.0
11-10 00:25:40,0.501,0.501,98.997,0.0,0.0,0.0,0.0,8192.0,1793179648.0,91262976.0,2947928064.0,3557552128.0,3613.0,2262.0
11-10 00:25:41,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1793163264.0,91262976.0,2947928064.0,3557568512.0,5078.0,2709.0
11-10 00:25:42,0.251,0.501,99.248,0.0,0.0,0.0,0.0,90112.0,1793163264.0,91262976.0,2947928064.0,3557568512.0,3167.0,1895.0
11-10 00:25:43,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1793163264.0,91262976.0,2947928064.0,3557568512.0,2569.0,1653.0
11-10 00:25:44,0.752,0.752,97.494,1.003,0.0,0.0,0.0,40960.0,1794445312.0,91262976.0,2947928064.0,3556286464.0,4585.0,2345.0
11-10 00:25:45,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1794498560.0,91262976.0,2947928064.0,3556233216.0,3167.0,1953.0
11-10 00:25:46,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1793228800.0,91262976.0,2947928064.0,3557502976.0,2570.0,1637.0
11-10 00:25:47,0.0,0.251,99.749,0.0,0.0,0.0,0.0,24576.0,1793196032.0,91262976.0,2947928064.0,3557535744.0,4201.0,1961.0
11-10 00:25:48,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1793196032.0,91262976.0,2947928064.0,3557535744.0,3168.0,2439.0
11-10 00:25:49,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1793196032.0,91262976.0,2947928064.0,3557535744.0,2612.0,1679.0
11-10 00:25:50,0.251,0.251,99.246,0.251,0.0,0.0,0.0,90112.0,1793196032.0,91262976.0,2947928064.0,3557535744.0,4333.0,2070.0
11-10 00:25:51,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1793196032.0,91262976.0,2947928064.0,3557535744.0,3300.0,1934.0
11-10 00:25:52,0.754,0.251,98.744,0.251,0.0,0.0,0.0,270336.0,1793196032.0,91262976.0,2947928064.0,3557535744.0,26792.0,15481.0
11-10 00:25:53,0.499,0.249,99.002,0.0,0.0,0.249,0.0,8192.0,1793294336.0,91262976.0,2947940352.0,3557425152.0,4860.0,2218.0
11-10 00:25:54,3.275,0.756,95.970,0.0,0.0,0.0,0.0,172032.0,1793466368.0,91262976.0,2947944448.0,3557249024.0,25902.0,621380.0
11-10 00:25:55,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1793470464.0,91262976.0,2947964928.0,3557224448.0,5191.0,11960.0
11-10 00:25:56,0.500,0.250,98.750,0.500,0.0,0.0,0.0,81920.0,1793470464.0,91262976.0,2947964928.0,3557224448.0,3874.0,1912.0
11-10 00:25:57,0.251,0.251,99.497,0.0,0.0,0.0,0.0,40960.0,1793462272.0,91262976.0,2947964928.0,3557232640.0,5067.0,4057.0
11-10 00:25:58,0.504,0.0,99.496,0.0,0.0,0.0,0.0,40960.0,1793462272.0,91262976.0,2947964928.0,3557232640.0,7647.0,4517.0
11-10 00:25:59,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,1793478656.0,91262976.0,2947964928.0,3557216256.0,5906.0,4120.0
11-10 00:26:00,1.008,0.252,98.741,0.0,0.0,0.0,0.0,106496.0,1793486848.0,91262976.0,2947973120.0,3557199872.0,10528.0,10251.0
11-10 00:26:01,0.251,0.251,99.246,0.251,0.0,0.0,0.0,81920.0,1793658880.0,91262976.0,2947985408.0,3557015552.0,2777.0,1653.0
11-10 00:26:02,0.501,0.251,99.248,0.0,0.0,0.0,0.0,16384.0,1793658880.0,91262976.0,2947985408.0,3557015552.0,6178.0,7837.0
11-10 00:26:03,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1793789952.0,91262976.0,2947985408.0,3556884480.0,3131.0,3348.0
