"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","testttt-mse-master-0.novalocal",,,,"User:","cloud-user"
"Cmdline:","dstat --time --cpu --disk --mem --net --output cidds_6_1.csv 1 200",,,,"Date:","11 Oct 2019 01:03:24 EDT"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
11-10 01:06:14,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1787678720.0,91267072.0,2950725632.0,3560251392.0,4276.0,1962.0
11-10 01:06:15,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1787678720.0,91267072.0,2950725632.0,3560251392.0,3189.0,1744.0
11-10 01:06:16,0.500,0.250,98.750,0.500,0.0,0.0,0.0,49152.0,1787551744.0,91267072.0,2950725632.0,3560378368.0,2645.0,1637.0
11-10 01:06:17,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1787518976.0,91267072.0,2950725632.0,3560411136.0,4396.0,2260.0
11-10 01:06:18,1.003,0.501,98.496,0.0,0.0,0.0,0.0,8192.0,1788616704.0,91267072.0,2950725632.0,3559313408.0,6128.0,3440.0
11-10 01:06:19,0.251,0.251,99.497,0.0,0.0,0.0,0.0,8192.0,1788854272.0,91267072.0,2950725632.0,3559075840.0,2931.0,2466.0
11-10 01:06:20,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,1787801600.0,91267072.0,2950729728.0,3560124416.0,6049.0,2603.0
11-10 01:06:21,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1787674624.0,91267072.0,2950729728.0,3560251392.0,5099.0,3061.0
11-10 01:06:22,0.501,0.251,95.238,4.010,0.0,0.0,0.0,73728.0,1787670528.0,91267072.0,2950733824.0,3560251392.0,3270.0,1965.0
11-10 01:06:23,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1787666432.0,91267072.0,2950737920.0,3560251392.0,4472.0,2345.0
11-10 01:06:24,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1787768832.0,91267072.0,2950737920.0,3560148992.0,3113.0,1765.0
11-10 01:06:25,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1787760640.0,91267072.0,2950737920.0,3560157184.0,2569.0,1657.0
11-10 01:06:26,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1787809792.0,91267072.0,2950737920.0,3560108032.0,4242.0,2003.0
11-10 01:06:27,0.252,0.0,99.496,0.252,0.0,0.0,0.0,180224.0,1787625472.0,91267072.0,2950737920.0,3560292352.0,3113.0,1745.0
11-10 01:06:28,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1787625472.0,91267072.0,2950737920.0,3560292352.0,2569.0,1653.0
11-10 01:06:29,0.501,0.251,99.248,0.0,0.0,0.0,0.0,8192.0,1787625472.0,91267072.0,2950737920.0,3560292352.0,5311.0,3248.0
11-10 01:06:30,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1787625472.0,91267072.0,2950737920.0,3560292352.0,3113.0,1761.0
11-10 01:06:31,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1787592704.0,91267072.0,2950737920.0,3560325120.0,2623.0,1830.0
11-10 01:06:32,0.500,0.250,98.0,1.250,0.0,0.0,0.0,114688.0,1787621376.0,91267072.0,2950742016.0,3560292352.0,4200.0,1961.0
11-10 01:06:33,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1787621376.0,91267072.0,2950742016.0,3560292352.0,3113.0,1761.0
11-10 01:06:34,0.250,0.500,99.250,0.0,0.0,0.0,0.0,0.0,1787621376.0,91267072.0,2950742016.0,3560292352.0,2623.0,1787.0
11-10 01:06:35,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1787621376.0,91267072.0,2950742016.0,3560292352.0,4200.0,1961.0
11-10 01:06:36,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1787637760.0,91267072.0,2950742016.0,3560275968.0,3926.0,2359.0
11-10 01:06:37,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1787637760.0,91267072.0,2950742016.0,3560275968.0,2623.0,1787.0
11-10 01:06:38,0.251,0.503,98.995,0.251,0.0,0.0,0.0,57344.0,1787621376.0,91267072.0,2950742016.0,3560292352.0,4200.0,1954.0
11-10 01:06:39,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1787621376.0,91267072.0,2950742016.0,3560292352.0,3245.0,1748.0
11-10 01:06:40,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1787621376.0,91267072.0,2950742016.0,3560292352.0,2569.0,1787.0
11-10 01:06:41,1.256,0.251,98.241,0.251,0.0,0.0,0.0,237568.0,1787600896.0,91267072.0,2950746112.0,3560308736.0,28415.0,15388.0
11-10 01:06:42,0.501,0.251,99.248,0.0,0.0,0.0,0.0,180224.0,1787588608.0,91267072.0,2950758400.0,3560308736.0,4538.0,2963.0
11-10 01:06:43,3.750,0.500,94.750,0.750,0.0,0.250,0.0,229376.0,1788137472.0,91267072.0,2950774784.0,3559743488.0,27339.0,630892.0
11-10 01:06:44,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1788260352.0,91267072.0,2950778880.0,3559616512.0,3702.0,1676.0


"Host:","testttt-mse-master-0.novalocal",,,,"User:","cloud-user"
"Cmdline:","dstat --time --cpu --disk --mem --net --output cidds_6_1.csv 1 200",,,,"Date:","11 Oct 2019 01:16:53 EDT"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"date/time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
11-10 01:16:53,0.285,0.239,99.356,0.117,0.000,0.004,3856.289,70529.773,1564872704.0,91271168.0,2946121728.0,3787657216.0,0.0,0.0
11-10 01:16:54,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1564745728.0,91271168.0,2946121728.0,3787784192.0,2012.0,1440.0
11-10 01:16:55,34.586,4.010,61.404,0.0,0.0,0.0,0.0,0.0,1650941952.0,91271168.0,2951307264.0,3696402432.0,1678.0,1154.0
11-10 01:16:56,32.0,3.500,64.500,0.0,0.0,0.0,0.0,49152.0,1725206528.0,91271168.0,2951311360.0,3622133760.0,10754.0,509391.0
11-10 01:16:57,13.568,1.005,84.925,0.503,0.0,0.0,0.0,516096.0,1730387968.0,91271168.0,2951319552.0,3616944128.0,10722.0,106948.0
11-10 01:16:58,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1730285568.0,91271168.0,2951327744.0,3617038336.0,5153.0,10526.0
11-10 01:16:59,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1730412544.0,91271168.0,2951327744.0,3616911360.0,3664.0,2950.0
11-10 01:17:00,1.005,0.251,98.744,0.0,0.0,0.0,0.0,49152.0,1729646592.0,91271168.0,2951331840.0,3617673216.0,7004.0,5463.0
11-10 01:17:01,0.500,0.500,99.0,0.0,0.0,0.0,0.0,32768.0,1729687552.0,91271168.0,2951331840.0,3617632256.0,4023.0,2135.0
11-10 01:17:02,0.756,0.0,99.244,0.0,0.0,0.0,0.0,65536.0,1729699840.0,91271168.0,2951335936.0,3617615872.0,6685.0,3236.0
11-10 01:17:03,0.750,0.500,98.0,0.750,0.0,0.0,0.0,106496.0,1729826816.0,91271168.0,2951335936.0,3617488896.0,6423.0,7216.0
11-10 01:17:04,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1729826816.0,91271168.0,2951335936.0,3617488896.0,3030.0,3223.0
11-10 01:17:05,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1729675264.0,91271168.0,2951344128.0,3617632256.0,4292.0,2112.0
11-10 01:17:06,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1729675264.0,91271168.0,2951344128.0,3617632256.0,4706.0,8090.0
11-10 01:17:07,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1729531904.0,91271168.0,2951344128.0,3617775616.0,5399.0,14063.0
11-10 01:17:08,0.252,0.252,99.244,0.252,0.0,0.0,0.0,40960.0,1729507328.0,91271168.0,2951344128.0,3617800192.0,4490.0,2159.0
11-10 01:17:09,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1729507328.0,91271168.0,2951344128.0,3617800192.0,3205.0,1761.0
11-10 01:17:10,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1729490944.0,91271168.0,2951344128.0,3617816576.0,2661.0,1637.0
11-10 01:17:11,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1729490944.0,91271168.0,2951344128.0,3617816576.0,4340.0,2015.0
11-10 01:17:12,0.501,0.0,99.248,0.0,0.0,0.251,0.0,16384.0,1729490944.0,91271168.0,2951344128.0,3617816576.0,3526.0,1854.0
11-10 01:17:13,0.501,0.251,99.248,0.0,0.0,0.0,0.0,16384.0,1729474560.0,91271168.0,2951344128.0,3617832960.0,3831.0,2848.0
11-10 01:17:14,0.501,0.251,98.997,0.251,0.0,0.0,0.0,49152.0,1729474560.0,91271168.0,2951344128.0,3617832960.0,5663.0,2284.0
11-10 01:17:15,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1729470464.0,91271168.0,2951348224.0,3617832960.0,3747.0,2037.0
11-10 01:17:16,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1729466368.0,91271168.0,2951352320.0,3617832960.0,4343.0,2658.0
11-10 01:17:17,0.501,0.251,99.248,0.0,0.0,0.0,0.0,368640.0,1729462272.0,91271168.0,2951356416.0,3617832960.0,4570.0,2674.0
11-10 01:17:18,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1729462272.0,91271168.0,2951356416.0,3617832960.0,3184.0,2107.0
11-10 01:17:19,0.251,0.0,99.497,0.251,0.0,0.0,0.0,40960.0,1729454080.0,91271168.0,2951356416.0,3617841152.0,2586.0,1657.0
11-10 01:17:20,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1729454080.0,91271168.0,2951356416.0,3617841152.0,4217.0,1977.0
11-10 01:17:21,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1729454080.0,91271168.0,2951356416.0,3617841152.0,3130.0,1745.0
11-10 01:17:22,0.251,0.251,99.499,0.0,0.0,0.0,0.0,8192.0,1729454080.0,91271168.0,2951356416.0,3617841152.0,2586.0,1637.0
11-10 01:17:23,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1729445888.0,91271168.0,2951356416.0,3617849344.0,4349.0,2043.0
11-10 01:17:24,1.005,0.251,98.744,0.0,0.0,0.0,0.0,8192.0,1729445888.0,91271168.0,2951356416.0,3617849344.0,4089.0,2422.0
11-10 01:17:25,0.251,0.251,98.997,0.501,0.0,0.0,0.0,49152.0,1729441792.0,91271168.0,2951360512.0,3617849344.0,2640.0,1803.0
11-10 01:17:26,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1729392640.0,91271168.0,2951360512.0,3617898496.0,4217.0,1977.0
11-10 01:17:27,0.750,0.250,99.0,0.0,0.0,0.0,0.0,10477568.0,1729564672.0,91275264.0,2951360512.0,3617722368.0,3133.0,1745.0
11-10 01:17:28,0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1729564672.0,91275264.0,2951360512.0,3617722368.0,2643.0,1803.0
11-10 01:17:29,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1729437696.0,91275264.0,2951360512.0,3617849344.0,4220.0,1961.0
11-10 01:17:30,0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1729449984.0,91275264.0,2951364608.0,3617832960.0,3133.0,1745.0
11-10 01:17:31,0.251,0.251,98.744,0.754,0.0,0.0,0.0,229376.0,1729449984.0,91275264.0,2951364608.0,3617832960.0,3456.0,2401.0
11-10 01:17:32,0.253,0.0,99.747,0.0,0.0,0.0,0.0,57344.0,1729449984.0,91275264.0,2951364608.0,3617832960.0,4220.0,1977.0
11-10 01:17:33,0.499,0.249,99.252,0.0,0.0,0.0,0.0,0.0,1729449984.0,91275264.0,2951364608.0,3617832960.0,3133.0,1761.0
11-10 01:17:34,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1729449984.0,91275264.0,2951364608.0,3617832960.0,2775.0,1853.0
11-10 01:17:35,1.003,0.251,98.747,0.0,0.0,0.0,0.0,131072.0,1729572864.0,91275264.0,2951368704.0,3617705984.0,16864.0,7781.0
11-10 01:17:36,0.504,0.0,97.733,1.763,0.0,0.0,0.0,221184.0,1729564672.0,91275264.0,2951376896.0,3617705984.0,14322.0,9396.0
11-10 01:17:37,5.0,1.0,93.500,0.250,0.0,0.250,0.0,90112.0,1750495232.0,91275264.0,2951385088.0,3596767232.0,16302.0,513501.0
11-10 01:17:38,3.769,1.005,95.226,0.0,0.0,0.0,0.0,90112.0,1763217408.0,91275264.0,2951397376.0,3584032768.0,15652.0,118495.0
11-10 01:17:39,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1763217408.0,91275264.0,2951397376.0,3584032768.0,2034.0,934.0
11-10 01:17:40,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1763201024.0,91275264.0,2951397376.0,3584049152.0,4696.0,4604.0
11-10 01:17:41,0.501,0.501,98.496,0.501,0.0,0.0,0.0,98304.0,1763196928.0,91275264.0,2951401472.0,3584049152.0,8439.0,4059.0
11-10 01:17:42,0.754,0.251,98.995,0.0,0.0,0.0,0.0,16384.0,1763229696.0,91275264.0,2951401472.0,3584016384.0,4815.0,3540.0
11-10 01:17:43,0.748,0.499,98.753,0.0,0.0,0.0,0.0,0.0,1763344384.0,91275264.0,2951413760.0,3583889408.0,7009.0,8872.0
11-10 01:17:44,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1763344384.0,91275264.0,2951413760.0,3583889408.0,4522.0,1961.0
11-10 01:17:45,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1763344384.0,91275264.0,2951413760.0,3583889408.0,3198.0,1745.0
11-10 01:17:46,0.501,0.251,98.997,0.251,0.0,0.0,0.0,40960.0,1763344384.0,91275264.0,2951413760.0,3583889408.0,2654.0,1637.0
11-10 01:17:47,0.253,0.0,99.495,0.253,0.0,0.0,0.0,8192.0,1763328000.0,91275264.0,2951413760.0,3583905792.0,4351.0,2043.0
11-10 01:17:48,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1763168256.0,91275264.0,2951413760.0,3584065536.0,4262.0,2584.0
11-10 01:17:49,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1763168256.0,91275264.0,2951413760.0,3584065536.0,5895.0,19651.0
11-10 01:17:50,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1763168256.0,91275264.0,2951413760.0,3584065536.0,4285.0,1961.0
11-10 01:17:51,0.252,0.252,99.496,0.0,0.0,0.0,0.0,0.0,1763168256.0,91275264.0,2951413760.0,3584065536.0,3198.0,1745.0
11-10 01:17:52,0.500,0.250,98.750,0.500,0.0,0.0,0.0,253952.0,1763151872.0,91275264.0,2951413760.0,3584081920.0,2720.0,1769.0
11-10 01:17:53,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1763135488.0,91275264.0,2951413760.0,3584098304.0,4681.0,2175.0
11-10 01:17:54,0.501,0.251,99.248,0.0,0.0,0.0,0.0,16384.0,1763135488.0,91275264.0,2951413760.0,3584098304.0,5295.0,3359.0
11-10 01:17:55,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1763004416.0,91275264.0,2951417856.0,3584225280.0,3129.0,1708.0
11-10 01:17:56,0.501,0.0,99.499,0.0,0.0,0.0,0.0,0.0,1763004416.0,91275264.0,2951417856.0,3584225280.0,8422.0,7674.0
11-10 01:17:57,0.252,0.252,99.244,0.252,0.0,0.0,0.0,229376.0,1762979840.0,91275264.0,2951426048.0,3584241664.0,4606.0,2159.0
11-10 01:17:58,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1762971648.0,91275264.0,2951434240.0,3584241664.0,3004.0,2277.0
11-10 01:17:59,0.251,0.251,99.497,0.0,0.0,0.0,0.0,16384.0,1762971648.0,91275264.0,2951434240.0,3584241664.0,5675.0,3900.0
11-10 01:18:00,0.750,0.500,98.500,0.250,0.0,0.0,0.0,221184.0,1762816000.0,91275264.0,2951446528.0,3584385024.0,25381.0,13876.0
11-10 01:18:01,0.500,0.250,99.250,0.0,0.0,0.0,0.0,8192.0,1762811904.0,91275264.0,2951450624.0,3584385024.0,3157.0,1894.0
11-10 01:18:02,4.030,0.756,94.962,0.252,0.0,0.0,0.0,319488.0,1790476288.0,91275264.0,2951462912.0,3556708352.0,24049.0,615163.0
11-10 01:18:03,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1790603264.0,91275264.0,2951471104.0,3556573184.0,5735.0,12754.0
11-10 01:18:04,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1790603264.0,91275264.0,2951471104.0,3556573184.0,1490.0,810.0
11-10 01:18:05,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1790484480.0,91275264.0,2951471104.0,3556691968.0,6908.0,5049.0
11-10 01:18:06,1.754,0.501,97.494,0.0,0.0,0.251,0.0,49152.0,1796915200.0,91275264.0,2951475200.0,3550257152.0,8257.0,4425.0
11-10 01:18:07,0.501,0.251,98.747,0.501,0.0,0.0,0.0,49152.0,1796923392.0,91275264.0,2951483392.0,3550240768.0,4289.0,3445.0
11-10 01:18:08,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1796923392.0,91275264.0,2951483392.0,3550240768.0,7912.0,8940.0
11-10 01:18:09,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1796915200.0,91275264.0,2951491584.0,3550240768.0,3601.0,1745.0
11-10 01:18:10,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1796915200.0,91275264.0,2951491584.0,3550240768.0,4588.0,9459.0
11-10 01:18:11,0.250,0.500,99.250,0.0,0.0,0.0,0.0,0.0,1796915200.0,91275264.0,2951491584.0,3550240768.0,5142.0,4020.0
11-10 01:18:12,0.504,0.0,99.496,0.0,0.0,0.0,0.0,8192.0,1796898816.0,91275264.0,2951491584.0,3550257152.0,6275.0,19827.0
11-10 01:18:13,0.251,0.503,98.995,0.251,0.0,0.0,0.0,40960.0,1798213632.0,91275264.0,2951491584.0,3548942336.0,2843.0,1851.0
11-10 01:18:14,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1798213632.0,91275264.0,2951491584.0,3548942336.0,4276.0,1977.0
11-10 01:18:15,0.499,0.499,99.002,0.0,0.0,0.0,0.0,0.0,1798213632.0,91275264.0,2951491584.0,3548942336.0,3189.0,1745.0
11-10 01:18:16,0.504,0.252,99.244,0.0,0.0,0.0,0.0,0.0,1798213632.0,91275264.0,2951491584.0,3548942336.0,2645.0,1637.0
11-10 01:18:17,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1798180864.0,91275264.0,2951491584.0,3548975104.0,4396.0,2243.0
11-10 01:18:18,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1798180864.0,91275264.0,2951491584.0,3548975104.0,3675.0,2033.0
11-10 01:18:19,0.252,0.0,99.244,0.504,0.0,0.0,0.0,40960.0,1798180864.0,91275264.0,2951491584.0,3548975104.0,4506.0,3347.0
11-10 01:18:20,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1798180864.0,91275264.0,2951491584.0,3548975104.0,5645.0,2503.0
11-10 01:18:21,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1798176768.0,91275264.0,2951495680.0,3548975104.0,3731.0,2124.0
11-10 01:18:22,0.503,0.251,99.246,0.0,0.0,0.0,0.0,8192.0,1798049792.0,91275264.0,2951495680.0,3549102080.0,5934.0,3517.0
11-10 01:18:23,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1798045696.0,91275264.0,2951499776.0,3549102080.0,4326.0,2155.0
11-10 01:18:24,0.251,0.251,98.995,0.503,0.0,0.0,0.0,32768.0,1798045696.0,91275264.0,2951499776.0,3549102080.0,3113.0,1836.0
11-10 01:18:25,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1798045696.0,91275264.0,2951499776.0,3549102080.0,2569.0,1739.0
11-10 01:18:26,0.504,0.252,99.244,0.0,0.0,0.0,0.0,0.0,1798045696.0,91275264.0,2951499776.0,3549102080.0,4200.0,2525.0
11-10 01:18:27,0.251,0.251,99.497,0.0,0.0,0.0,0.0,139264.0,1798172672.0,91275264.0,2951499776.0,3548975104.0,3113.0,1745.0
11-10 01:18:28,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1798045696.0,91275264.0,2951499776.0,3549102080.0,2569.0,1653.0
11-10 01:18:29,0.501,0.251,99.248,0.0,0.0,0.0,0.0,8192.0,1798045696.0,91275264.0,2951499776.0,3549102080.0,5311.0,2704.0
11-10 01:18:30,0.501,0.251,98.997,0.251,0.0,0.0,0.0,90112.0,1798045696.0,91275264.0,2951499776.0,3549102080.0,3167.0,1911.0
11-10 01:18:31,0.252,0.252,99.496,0.0,0.0,0.0,0.0,0.0,1798164480.0,91275264.0,2951507968.0,3548975104.0,2569.0,1653.0
11-10 01:18:32,0.501,0.251,99.248,0.0,0.0,0.0,0.0,172032.0,1798160384.0,91275264.0,2951512064.0,3548975104.0,4200.0,1961.0
11-10 01:18:33,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1798103040.0,91275264.0,2951512064.0,3549032448.0,3167.0,1911.0
11-10 01:18:34,0.0,0.252,99.748,0.0,0.0,0.0,0.0,0.0,1798103040.0,91275264.0,2951512064.0,3549032448.0,2569.0,1637.0
11-10 01:18:35,0.501,0.501,98.246,0.752,0.0,0.0,0.0,98304.0,1797976064.0,91275264.0,2951512064.0,3549159424.0,4200.0,1961.0
11-10 01:18:36,0.500,0.250,99.0,0.0,0.0,0.250,0.0,0.0,1797976064.0,91275264.0,2951512064.0,3549159424.0,3980.0,2525.0
11-10 01:18:37,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1797976064.0,91275264.0,2951512064.0,3549159424.0,2569.0,1637.0
11-10 01:18:38,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1797976064.0,91275264.0,2951512064.0,3549159424.0,4200.0,1961.0
11-10 01:18:39,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1797976064.0,91275264.0,2951512064.0,3549159424.0,3299.0,1961.0
11-10 01:18:40,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1797976064.0,91275264.0,2951512064.0,3549159424.0,2569.0,1637.0
11-10 01:18:41,0.754,0.251,98.241,0.754,0.0,0.0,0.0,262144.0,1797951488.0,91275264.0,2951520256.0,3549175808.0,28348.0,15390.0
11-10 01:18:42,1.005,0.251,98.744,0.0,0.0,0.0,0.0,24576.0,1797943296.0,91275264.0,2951528448.0,3549175808.0,9329.0,3211.0
11-10 01:18:43,6.015,0.752,93.233,0.0,0.0,0.0,0.0,172032.0,1798905856.0,91275264.0,2951544832.0,3548196864.0,23288.0,630294.0
11-10 01:18:44,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1798905856.0,91275264.0,2951544832.0,3548196864.0,3702.0,1850.0
11-10 01:18:45,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1798778880.0,91275264.0,2951544832.0,3548323840.0,5240.0,4168.0
11-10 01:18:46,0.754,0.251,98.492,0.503,0.0,0.0,0.0,114688.0,1798774784.0,91275264.0,2951548928.0,3548323840.0,6377.0,3451.0
11-10 01:18:47,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1798909952.0,91275264.0,2951557120.0,3548180480.0,4874.0,2419.0
11-10 01:18:48,0.754,0.0,99.246,0.0,0.0,0.0,0.0,0.0,1798922240.0,91275264.0,2951561216.0,3548164096.0,8380.0,10683.0
11-10 01:18:49,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1799045120.0,91275264.0,2951565312.0,3548037120.0,3059.0,2158.0
11-10 01:18:50,0.754,0.503,98.744,0.0,0.0,0.0,0.0,0.0,1800388608.0,91275264.0,2951565312.0,3546693632.0,5527.0,2970.0
11-10 01:18:51,0.251,0.251,98.997,0.251,0.0,0.251,0.0,57344.0,1800372224.0,91275264.0,2951565312.0,3546710016.0,4286.0,10461.0
11-10 01:18:52,0.501,0.251,99.248,0.0,0.0,0.0,0.0,8192.0,1799356416.0,91275264.0,2951565312.0,3547725824.0,6637.0,20360.0
11-10 01:18:53,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1799147520.0,91275264.0,2951565312.0,3547934720.0,4474.0,2132.0
11-10 01:18:54,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1799020544.0,91275264.0,2951565312.0,3548061696.0,3189.0,1745.0
11-10 01:18:55,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1799020544.0,91275264.0,2951565312.0,3548061696.0,2687.0,1679.0
11-10 01:18:56,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1799020544.0,91275264.0,2951565312.0,3548061696.0,4276.0,1961.0
11-10 01:18:57,0.251,0.251,98.995,0.503,0.0,0.0,0.0,180224.0,1799004160.0,91275264.0,2951565312.0,3548078080.0,3231.0,1787.0
11-10 01:18:58,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1799004160.0,91275264.0,2951565312.0,3548078080.0,3161.0,2133.0
11-10 01:18:59,0.501,0.251,99.248,0.0,0.0,0.0,0.0,16384.0,1798852608.0,91275264.0,2951565312.0,3548229632.0,7054.0,3880.0
11-10 01:19:00,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1798852608.0,91275264.0,2951565312.0,3548229632.0,4060.0,2187.0
11-10 01:19:01,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1798721536.0,91275264.0,2951569408.0,3548356608.0,2644.0,1916.0
11-10 01:19:02,0.501,0.251,98.747,0.501,0.0,0.0,0.0,172032.0,1798721536.0,91275264.0,2951569408.0,3548356608.0,6708.0,3195.0
11-10 01:19:03,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1798692864.0,91275264.0,2951573504.0,3548381184.0,4460.0,2548.0
11-10 01:19:04,0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,1798672384.0,91275264.0,2951577600.0,3548397568.0,2880.0,1963.0
11-10 01:19:05,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,1798672384.0,91275264.0,2951577600.0,3548397568.0,4254.0,2307.0
11-10 01:19:06,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1798672384.0,91275264.0,2951577600.0,3548397568.0,3113.0,1765.0
11-10 01:19:07,0.499,0.499,93.516,5.486,0.0,0.0,0.0,204800.0,1798660096.0,91275264.0,2951581696.0,3548405760.0,2569.0,1637.0
11-10 01:19:08,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1798660096.0,91275264.0,2951581696.0,3548405760.0,4200.0,1977.0
11-10 01:19:09,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1798660096.0,91275264.0,2951581696.0,3548405760.0,3245.0,1811.0
11-10 01:19:10,0.500,0.250,99.250,0.0,0.0,0.0,0.0,16384.0,1798660096.0,91275264.0,2951581696.0,3548405760.0,3482.0,2196.0
11-10 01:19:11,0.250,0.250,99.500,0.0,0.0,0.0,0.0,0.0,1798660096.0,91275264.0,2951581696.0,3548405760.0,4266.0,2204.0
11-10 01:19:12,0.501,0.501,98.997,0.0,0.0,0.0,0.0,8192.0,1798660096.0,91275264.0,2951581696.0,3548405760.0,3167.0,2416.0
