"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","testttt-mse-master-0.novalocal",,,,"User:","cloud-user"
"Cmdline:","dstat --time --cpu --disk --mem --net --output cidds_5_2.csv 1 200",,,,"Date:","11 Oct 2019 01:29:57 EDT"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
11-10 01:32:47,0.500,0.250,98.750,0.500,0.0,0.0,0.0,81920.0,1796874240.0,91275264.0,2952597504.0,3549175808.0,4329.0,2112.0
11-10 01:32:48,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1796874240.0,91275264.0,2952597504.0,3549175808.0,3242.0,2012.0
11-10 01:32:49,0.250,0.250,99.500,0.0,0.0,0.0,0.0,0.0,1796874240.0,91275264.0,2952597504.0,3549175808.0,2644.0,1637.0
11-10 01:32:50,0.0,0.252,99.748,0.0,0.0,0.0,0.0,0.0,1796874240.0,91275264.0,2952597504.0,3549175808.0,4329.0,2112.0
11-10 01:32:51,0.251,0.251,99.497,0.0,0.0,0.0,0.0,16384.0,1796857856.0,91275264.0,2952597504.0,3549192192.0,7203.0,3936.0
11-10 01:32:52,0.251,0.251,98.997,0.251,0.0,0.251,0.0,40960.0,1796857856.0,91275264.0,2952597504.0,3549192192.0,3035.0,2045.0
11-10 01:32:53,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1796853760.0,91275264.0,2952601600.0,3549192192.0,7734.0,4625.0
11-10 01:32:54,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1796849664.0,91275264.0,2952605696.0,3549192192.0,4106.0,5604.0
11-10 01:32:55,0.250,0.250,99.500,0.0,0.0,0.0,0.0,0.0,1796845568.0,91275264.0,2952609792.0,3549192192.0,2569.0,1903.0
11-10 01:32:56,0.252,0.252,99.496,0.0,0.0,0.0,0.0,0.0,1796841472.0,91275264.0,2952613888.0,3549192192.0,4200.0,2002.0
11-10 01:32:57,0.250,0.500,99.250,0.0,0.0,0.0,0.0,0.0,1796841472.0,91275264.0,2952613888.0,3549192192.0,3113.0,1744.0
11-10 01:32:58,0.503,0.0,98.995,0.503,0.0,0.0,0.0,32768.0,1796841472.0,91275264.0,2952613888.0,3549192192.0,2569.0,1637.0
11-10 01:32:59,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1796841472.0,91275264.0,2952613888.0,3549192192.0,4200.0,1977.0
11-10 01:33:00,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1796841472.0,91275264.0,2952613888.0,3549192192.0,3113.0,1745.0
11-10 01:33:01,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1796808704.0,91275264.0,2952613888.0,3549224960.0,2701.0,1703.0
11-10 01:33:02,0.501,0.251,99.248,0.0,0.0,0.0,0.0,131072.0,1796808704.0,91275264.0,2952613888.0,3549224960.0,4200.0,2607.0
11-10 01:33:03,0.251,0.251,99.497,0.0,0.0,0.0,0.0,8192.0,1796935680.0,91275264.0,2952613888.0,3549097984.0,4957.0,3202.0
11-10 01:33:04,0.251,0.251,99.246,0.251,0.0,0.0,0.0,106496.0,1796935680.0,91275264.0,2952613888.0,3549097984.0,2701.0,1719.0
11-10 01:33:05,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1796935680.0,91275264.0,2952613888.0,3549097984.0,4200.0,1977.0
11-10 01:33:06,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1796935680.0,91275264.0,2952613888.0,3549097984.0,3167.0,1895.0
11-10 01:33:07,0.251,0.251,99.499,0.0,0.0,0.0,0.0,8192.0,1796935680.0,91275264.0,2952613888.0,3549097984.0,2569.0,1637.0
11-10 01:33:08,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1796935680.0,91275264.0,2952613888.0,3549097984.0,4201.0,1977.0
11-10 01:33:09,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1796935680.0,91275264.0,2952613888.0,3549097984.0,3168.0,1895.0
11-10 01:33:10,0.500,0.250,98.750,0.500,0.0,0.0,0.0,49152.0,1796935680.0,91275264.0,2952613888.0,3549097984.0,2570.0,1637.0
11-10 01:33:11,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1796935680.0,91275264.0,2952613888.0,3549097984.0,4243.0,2062.0
11-10 01:33:12,0.501,0.251,99.248,0.0,0.0,0.0,0.0,106496.0,1796935680.0,91275264.0,2952613888.0,3549097984.0,3168.0,1895.0
11-10 01:33:13,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1796935680.0,91275264.0,2952613888.0,3549097984.0,2834.0,1785.0
11-10 01:33:14,0.752,0.251,98.997,0.0,0.0,0.0,0.0,90112.0,1796935680.0,91275264.0,2952613888.0,3549097984.0,12775.0,6350.0
11-10 01:33:15,0.501,0.501,98.997,0.0,0.0,0.0,0.0,147456.0,1796915200.0,91275264.0,2952626176.0,3549106176.0,19195.0,11358.0
11-10 01:33:16,0.503,0.251,95.729,3.518,0.0,0.0,0.0,73728.0,1796911104.0,91275264.0,2952630272.0,3549106176.0,8555.0,2953.0
11-10 01:33:17,3.759,1.003,95.238,0.0,0.0,0.0,0.0,204800.0,1797214208.0,91275264.0,2952638464.0,3548794880.0,24822.0,631626.0
