"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","testttt-mse-master-0.novalocal",,,,"User:","cloud-user"
"Cmdline:","dstat --time --cpu --disk --mem --net --output cidds_2_1.csv 1 200",,,,"Date:","11 Oct 2019 00:30:38 EDT"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
11-10 00:33:28,0.752,0.0,99.248,0.0,0.0,0.0,0.0,0.0,1791643648.0,91262976.0,2948390912.0,3558625280.0,3435.0,4896.0
11-10 00:33:29,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1791643648.0,91262976.0,2948390912.0,3558625280.0,4276.0,1961.0
11-10 00:33:30,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1791516672.0,91262976.0,2948390912.0,3558752256.0,3189.0,1745.0
11-10 00:33:31,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1791401984.0,91262976.0,2948395008.0,3558862848.0,2645.0,1637.0
11-10 00:33:32,0.501,0.251,98.747,0.501,0.0,0.0,0.0,106496.0,1791242240.0,91262976.0,2948395008.0,3559022592.0,5881.0,3247.0
11-10 00:33:33,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1791238144.0,91262976.0,2948399104.0,3559022592.0,4176.0,2214.0
11-10 00:33:34,0.754,0.0,99.246,0.0,0.0,0.0,0.0,0.0,1791254528.0,91262976.0,2948399104.0,3559006208.0,2698.0,2023.0
11-10 00:33:35,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1791234048.0,91262976.0,2948403200.0,3559022592.0,7209.0,2768.0
11-10 00:33:36,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1791229952.0,91262976.0,2948407296.0,3559022592.0,3424.0,2071.0
11-10 00:33:37,0.503,0.251,98.995,0.251,0.0,0.0,0.0,73728.0,1791229952.0,91262976.0,2948407296.0,3559022592.0,2623.0,1983.0
11-10 00:33:38,0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,1791229952.0,91262976.0,2948407296.0,3559022592.0,4200.0,2099.0
11-10 00:33:39,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1791229952.0,91262976.0,2948407296.0,3559022592.0,3113.0,1745.0
11-10 00:33:40,0.501,0.0,99.499,0.0,0.0,0.0,0.0,0.0,1791213568.0,91262976.0,2948407296.0,3559038976.0,2569.0,1637.0
11-10 00:33:41,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1791213568.0,91262976.0,2948407296.0,3559038976.0,4200.0,1961.0
11-10 00:33:42,0.0,0.252,99.748,0.0,0.0,0.0,0.0,98304.0,1791340544.0,91262976.0,2948407296.0,3558912000.0,3245.0,1811.0
11-10 00:33:43,0.500,0.250,98.500,0.750,0.0,0.0,0.0,73728.0,1791340544.0,91262976.0,2948407296.0,3558912000.0,3546.0,2858.0
11-10 00:33:44,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1791213568.0,91262976.0,2948407296.0,3559038976.0,4200.0,1977.0
11-10 00:33:45,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,1791213568.0,91262976.0,2948407296.0,3559038976.0,3167.0,1895.0
11-10 00:33:46,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1791213568.0,91262976.0,2948407296.0,3559038976.0,2569.0,1637.0
11-10 00:33:47,0.752,0.752,98.496,0.0,0.0,0.0,0.0,114688.0,1792413696.0,91262976.0,2948407296.0,3557838848.0,4585.0,2345.0
11-10 00:33:48,0.501,0.251,98.997,0.251,0.0,0.0,0.0,73728.0,1792413696.0,91262976.0,2948407296.0,3557838848.0,3167.0,1953.0
11-10 00:33:49,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1791365120.0,91262976.0,2948407296.0,3558887424.0,2569.0,1653.0
11-10 00:33:50,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1791365120.0,91262976.0,2948407296.0,3558887424.0,4200.0,1961.0
11-10 00:33:51,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1791340544.0,91262976.0,2948407296.0,3558912000.0,3980.0,2509.0
11-10 00:33:52,0.251,0.251,99.499,0.0,0.0,0.0,0.0,16384.0,1791332352.0,91262976.0,2948407296.0,3558920192.0,2611.0,1679.0
11-10 00:33:53,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1791332352.0,91262976.0,2948407296.0,3558920192.0,4332.0,2043.0
11-10 00:33:54,0.251,0.251,99.246,0.251,0.0,0.0,0.0,90112.0,1791332352.0,91262976.0,2948407296.0,3558920192.0,3167.0,1895.0
11-10 00:33:55,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1791332352.0,91262976.0,2948407296.0,3558920192.0,2569.0,1653.0
11-10 00:33:56,1.005,0.251,98.492,0.251,0.0,0.0,0.0,237568.0,1791193088.0,91262976.0,2948419584.0,3559047168.0,27760.0,15173.0
11-10 00:33:57,0.251,0.251,99.497,0.0,0.0,0.0,0.0,16384.0,1791188992.0,91262976.0,2948423680.0,3559047168.0,3691.0,2104.0
11-10 00:33:58,3.759,0.752,95.238,0.0,0.0,0.251,0.0,163840.0,1791606784.0,91262976.0,2948435968.0,3558617088.0,25864.0,620719.0
