"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","testttt-mse-master-0.novalocal",,,,"User:","cloud-user"
"Cmdline:","dstat --time --cpu --disk --mem --net --output cidds_4_2.csv 1 200",,,,"Date:","11 Oct 2019 00:56:34 EDT"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
11-10 00:59:24,0.252,0.252,99.496,0.0,0.0,0.0,0.0,0.0,1787813888.0,91267072.0,2950250496.0,3560591360.0,3704.0,8544.0
11-10 00:59:25,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1787813888.0,91267072.0,2950250496.0,3560591360.0,3188.0,1745.0
11-10 00:59:26,0.251,0.501,98.747,0.501,0.0,0.0,0.0,65536.0,1787686912.0,91267072.0,2950250496.0,3560718336.0,4277.0,1961.0
11-10 00:59:27,0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1787686912.0,91267072.0,2950250496.0,3560718336.0,2645.0,1653.0
11-10 00:59:28,0.503,0.251,99.246,0.0,0.0,0.0,0.0,16384.0,1787654144.0,91267072.0,2950250496.0,3560751104.0,4767.0,3030.0
11-10 00:59:29,0.0,0.252,99.748,0.0,0.0,0.0,0.0,0.0,1787654144.0,91267072.0,2950250496.0,3560751104.0,5552.0,2177.0
11-10 00:59:30,0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1787654144.0,91267072.0,2950258688.0,3560742912.0,3075.0,2056.0
11-10 00:59:31,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1787650048.0,91267072.0,2950262784.0,3560742912.0,5250.0,2782.0
11-10 00:59:32,0.500,0.500,98.500,0.500,0.0,0.0,0.0,180224.0,1787772928.0,91267072.0,2950266880.0,3560615936.0,4531.0,2307.0
11-10 00:59:33,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1787645952.0,91267072.0,2950266880.0,3560742912.0,2665.0,1865.0
11-10 00:59:34,0.754,0.0,98.995,0.0,0.0,0.251,0.0,0.0,1787637760.0,91267072.0,2950266880.0,3560751104.0,3112.0,1765.0
11-10 00:59:35,0.501,0.501,97.744,1.253,0.0,0.0,0.0,262144.0,1787637760.0,91267072.0,2950266880.0,3560751104.0,4201.0,1961.0
11-10 00:59:36,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1787637760.0,91267072.0,2950266880.0,3560751104.0,2569.0,1653.0
11-10 00:59:37,0.251,0.251,99.497,0.0,0.0,0.0,0.0,32768.0,1787637760.0,91267072.0,2950266880.0,3560751104.0,3112.0,1745.0
11-10 00:59:38,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1787629568.0,91267072.0,2950266880.0,3560759296.0,4333.0,2086.0
11-10 00:59:39,0.752,6.767,90.476,2.005,0.0,0.0,0.0,180224.0,1788387328.0,91267072.0,2950283264.0,3559985152.0,5515.0,5573.0
11-10 00:59:40,0.251,0.251,99.497,0.0,0.0,0.0,0.0,8192.0,1788403712.0,91267072.0,2950279168.0,3559972864.0,4091.0,2438.0
11-10 00:59:41,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,1788403712.0,91267072.0,2950279168.0,3559972864.0,4255.0,2127.0
11-10 00:59:42,0.251,0.251,99.499,0.0,0.0,0.0,0.0,139264.0,1788403712.0,91267072.0,2950279168.0,3559972864.0,2569.0,1637.0
11-10 00:59:43,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1788252160.0,91267072.0,2950279168.0,3560124416.0,3112.0,1761.0
11-10 00:59:44,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1788252160.0,91267072.0,2950279168.0,3560124416.0,4255.0,2111.0
11-10 00:59:45,0.251,0.251,97.236,2.261,0.0,0.0,0.0,106496.0,1788252160.0,91267072.0,2950279168.0,3560124416.0,2569.0,1637.0
11-10 00:59:46,0.501,0.0,99.499,0.0,0.0,0.0,0.0,0.0,1788243968.0,91267072.0,2950279168.0,3560132608.0,3112.0,1761.0
11-10 00:59:47,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1788116992.0,91267072.0,2950279168.0,3560259584.0,5069.0,2725.0
11-10 00:59:48,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1788235776.0,91267072.0,2950279168.0,3560140800.0,2569.0,1637.0
11-10 00:59:49,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,1788235776.0,91267072.0,2950279168.0,3560140800.0,3112.0,1745.0
11-10 00:59:50,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1788235776.0,91267072.0,2950279168.0,3560140800.0,4387.0,2177.0
11-10 00:59:51,1.003,0.501,97.995,0.501,0.0,0.0,0.0,204800.0,1788227584.0,91267072.0,2950279168.0,3560148992.0,20634.0,11155.0
11-10 00:59:52,0.504,0.0,99.496,0.0,0.0,0.0,0.0,73728.0,1788088320.0,91267072.0,2950291456.0,3560275968.0,8765.0,5453.0
11-10 00:59:53,3.778,1.008,95.214,0.0,0.0,0.0,0.0,172032.0,1788538880.0,91267072.0,2950295552.0,3559821312.0,31930.0,631649.0
11-10 00:59:54,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1788375040.0,91267072.0,2950316032.0,3559964672.0,1532.0,2307.0
