"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","testttt-mse-master-0.novalocal",,,,"User:","cloud-user"
"Cmdline:","dstat --time --cpu --disk --mem --net --output cidds_default.csv 1 200",,,,"Date:","10 Oct 2019 04:06:28 EDT"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
10-10 04:09:18,0.752,1.504,97.744,0.0,0.0,0.0,0.0,0.0,1816694784.0,90959872.0,2937659392.0,3544608768.0,5733.0,4008.0
10-10 04:09:19,0.251,5.276,94.221,0.251,0.0,0.0,0.0,139264.0,1816584192.0,90959872.0,2937675776.0,3544702976.0,3282.0,2825.0
10-10 04:09:20,0.754,0.0,99.246,0.0,0.0,0.0,0.0,0.0,1816559616.0,90959872.0,2937675776.0,3544727552.0,6316.0,11307.0
10-10 04:09:21,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1816432640.0,90959872.0,2937675776.0,3544854528.0,7156.0,20363.0
10-10 04:09:22,0.251,0.251,99.499,0.0,0.0,0.0,0.0,16384.0,1816256512.0,90959872.0,2937675776.0,3545030656.0,2842.0,1835.0
10-10 04:09:23,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1816256512.0,90959872.0,2937675776.0,3545030656.0,4275.0,1977.0
10-10 04:09:24,0.503,0.503,98.492,0.503,0.0,0.0,0.0,106496.0,1816248320.0,90959872.0,2937675776.0,3545038848.0,3188.0,1745.0
10-10 04:09:25,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1816104960.0,90959872.0,2937675776.0,3545182208.0,2686.0,1695.0
10-10 04:09:26,0.501,0.251,99.248,0.0,0.0,0.0,0.0,16384.0,1815920640.0,90959872.0,2937675776.0,3545366528.0,5838.0,3211.0
10-10 04:09:27,0.251,0.503,99.246,0.0,0.0,0.0,0.0,106496.0,1815777280.0,90959872.0,2937675776.0,3545509888.0,4026.0,2066.0
10-10 04:09:28,0.501,0.0,99.499,0.0,0.0,0.0,0.0,0.0,1815777280.0,90959872.0,2937675776.0,3545509888.0,3575.0,2104.0
10-10 04:09:29,0.250,0.500,98.500,0.750,0.0,0.0,0.0,49152.0,1815740416.0,90959872.0,2937679872.0,3545542656.0,6032.0,2777.0
10-10 04:09:30,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1815736320.0,90959872.0,2937683968.0,3545542656.0,3361.0,2107.0
10-10 04:09:31,0.501,0.0,99.499,0.0,0.0,0.0,0.0,0.0,1815732224.0,90959872.0,2937688064.0,3545542656.0,2569.0,1700.0
10-10 04:09:32,0.251,0.251,99.248,0.0,0.0,0.251,0.0,90112.0,1815732224.0,90959872.0,2937688064.0,3545542656.0,4200.0,1981.0
10-10 04:09:33,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1815732224.0,90959872.0,2937688064.0,3545542656.0,3113.0,2289.0
10-10 04:09:34,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1815732224.0,90959872.0,2937688064.0,3545542656.0,2569.0,1637.0
10-10 04:09:35,0.501,0.251,98.997,0.251,0.0,0.0,0.0,65536.0,1815732224.0,90959872.0,2937688064.0,3545542656.0,3822.0,1852.0
10-10 04:09:36,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1815732224.0,90959872.0,2937688064.0,3545542656.0,3245.0,1827.0
10-10 04:09:37,0.501,0.251,99.248,0.0,0.0,0.0,0.0,16384.0,1815724032.0,90959872.0,2937688064.0,3545550848.0,3476.0,2219.0
10-10 04:09:38,0.252,0.252,99.496,0.0,0.0,0.0,0.0,0.0,1815724032.0,90959872.0,2937688064.0,3545550848.0,4320.0,2222.0
10-10 04:09:39,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1815724032.0,90959872.0,2937688064.0,3545550848.0,3113.0,1745.0
10-10 04:09:40,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1815724032.0,90959872.0,2937688064.0,3545550848.0,2569.0,1637.0
10-10 04:09:41,0.501,0.251,98.747,0.501,0.0,0.0,0.0,32768.0,1815724032.0,90959872.0,2937688064.0,3545550848.0,4254.0,2111.0
10-10 04:09:42,0.251,0.251,99.499,0.0,0.0,0.0,0.0,114688.0,1815724032.0,90959872.0,2937688064.0,3545550848.0,3113.0,1761.0
10-10 04:09:43,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1815724032.0,90959872.0,2937688064.0,3545550848.0,2569.0,1653.0
10-10 04:09:44,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1815724032.0,90959872.0,2937688064.0,3545550848.0,4254.0,2111.0
10-10 04:09:45,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1815724032.0,90959872.0,2937688064.0,3545550848.0,3926.0,2359.0
10-10 04:09:46,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1815724032.0,90959872.0,2937688064.0,3545550848.0,2569.0,1637.0
10-10 04:09:47,0.251,0.251,99.246,0.251,0.0,0.0,0.0,73728.0,1815724032.0,90959872.0,2937688064.0,3545550848.0,4386.0,2177.0
10-10 04:09:48,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1815724032.0,90959872.0,2937688064.0,3545550848.0,3113.0,1761.0
