"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","testttt-mse-master-0.novalocal",,,,"User:","cloud-user"
"Cmdline:","dstat --time --cpu --disk --mem --net --output cidds_1_1.csv 1 200",,,,"Date:","11 Oct 2019 00:05:55 EDT"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
11-10 00:08:45,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1788997632.0,91250688.0,2947387392.0,3562287104.0,3780.0,4833.0
11-10 00:08:46,0.250,0.250,99.500,0.0,0.0,0.0,0.0,0.0,1788997632.0,91250688.0,2947387392.0,3562287104.0,2644.0,1637.0
11-10 00:08:47,0.251,0.251,99.497,0.0,0.0,0.0,0.0,49152.0,1788997632.0,91250688.0,2947387392.0,3562287104.0,4275.0,1961.0
11-10 00:08:48,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1788973056.0,91250688.0,2947387392.0,3562311680.0,3386.0,2002.0
11-10 00:08:49,0.251,0.251,98.995,0.503,0.0,0.0,0.0,57344.0,1788829696.0,91250688.0,2947387392.0,3562455040.0,2908.0,1726.0
11-10 00:08:50,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1788829696.0,91250688.0,2947387392.0,3562455040.0,4275.0,1977.0
11-10 00:08:51,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1788821504.0,91250688.0,2947387392.0,3562463232.0,3242.0,1895.0
11-10 00:08:52,0.251,0.503,99.246,0.0,0.0,0.0,0.0,8192.0,1788821504.0,91250688.0,2947387392.0,3562463232.0,2644.0,1637.0
11-10 00:08:53,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1788821504.0,91250688.0,2947387392.0,3562463232.0,4275.0,1977.0
11-10 00:08:54,0.501,0.251,99.248,0.0,0.0,0.0,0.0,16384.0,1788821504.0,91250688.0,2947387392.0,3562463232.0,5507.0,3630.0
11-10 00:08:55,0.501,0.251,98.747,0.501,0.0,0.0,0.0,40960.0,1788817408.0,91250688.0,2947391488.0,3562463232.0,5711.0,3230.0
11-10 00:08:56,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1788809216.0,91250688.0,2947399680.0,3562463232.0,6214.0,2778.0
11-10 00:08:57,0.251,0.251,99.499,0.0,0.0,0.0,0.0,40960.0,1788805120.0,91250688.0,2947403776.0,3562463232.0,3185.0,2555.0
11-10 00:08:58,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1788805120.0,91250688.0,2947403776.0,3562463232.0,2569.0,1673.0
11-10 00:08:59,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1788796928.0,91250688.0,2947403776.0,3562471424.0,4200.0,1961.0
11-10 00:09:00,0.503,0.251,98.241,1.005,0.0,0.0,0.0,73728.0,1788796928.0,91250688.0,2947403776.0,3562471424.0,3113.0,2375.0
11-10 00:09:01,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1788637184.0,91250688.0,2947403776.0,3562631168.0,2569.0,1653.0
11-10 00:09:02,0.251,0.251,99.499,0.0,0.0,0.0,0.0,106496.0,1788637184.0,91250688.0,2947403776.0,3562631168.0,4200.0,1961.0
11-10 00:09:03,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1788637184.0,91250688.0,2947403776.0,3562631168.0,3113.0,1761.0
11-10 00:09:04,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1788637184.0,91250688.0,2947403776.0,3562631168.0,2701.0,1703.0
11-10 00:09:05,0.500,0.0,99.250,0.250,0.0,0.0,0.0,8192.0,1788637184.0,91250688.0,2947403776.0,3562631168.0,5178.0,2638.0
11-10 00:09:06,0.501,0.251,98.997,0.251,0.0,0.0,0.0,98304.0,1788637184.0,91250688.0,2947403776.0,3562631168.0,3979.0,2525.0
11-10 00:09:07,0.250,0.500,99.250,0.0,0.0,0.0,0.0,155648.0,1788637184.0,91250688.0,2947403776.0,3562631168.0,2569.0,1653.0
11-10 00:09:08,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1788637184.0,91250688.0,2947403776.0,3562631168.0,4200.0,1977.0
11-10 00:09:09,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1788637184.0,91250688.0,2947403776.0,3562631168.0,3167.0,1895.0
11-10 00:09:10,0.250,0.250,99.500,0.0,0.0,0.0,0.0,0.0,1788637184.0,91250688.0,2947403776.0,3562631168.0,2569.0,1637.0
11-10 00:09:11,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1788637184.0,91250688.0,2947403776.0,3562631168.0,4201.0,1961.0
11-10 00:09:12,0.251,0.251,98.997,0.501,0.0,0.0,0.0,65536.0,1788637184.0,91250688.0,2947403776.0,3562631168.0,3168.0,1895.0
11-10 00:09:13,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1788637184.0,91250688.0,2947403776.0,3562631168.0,2570.0,1653.0
11-10 00:09:14,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1788637184.0,91250688.0,2947403776.0,3562631168.0,4201.0,1961.0
11-10 00:09:15,0.250,0.500,99.250,0.0,0.0,0.0,0.0,0.0,1788637184.0,91250688.0,2947403776.0,3562631168.0,3300.0,1961.0
