"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","testttt-mse-master-0.novalocal",,,,"User:","cloud-user"
"Cmdline:","dstat --time --cpu --disk --mem --net --output cidds_6_2.csv 1 200",,,,"Date:","11 Oct 2019 01:10:23 EDT"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
11-10 01:13:13,0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1788284928.0,91271168.0,2951163904.0,3559202816.0,5734.0,12075.0
11-10 01:13:14,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1788284928.0,91271168.0,2951163904.0,3559202816.0,3702.0,1818.0
11-10 01:13:15,0.251,0.503,99.246,0.0,0.0,0.0,0.0,0.0,1788284928.0,91271168.0,2951163904.0,3559202816.0,4696.0,4037.0
11-10 01:13:16,0.503,0.251,98.744,0.503,0.0,0.0,0.0,98304.0,1788284928.0,91271168.0,2951163904.0,3559202816.0,4964.0,2987.0
11-10 01:13:17,0.752,0.251,98.997,0.0,0.0,0.0,0.0,49152.0,1788424192.0,91271168.0,2951168000.0,3559059456.0,8046.0,4485.0
11-10 01:13:18,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1788305408.0,91271168.0,2951176192.0,3559170048.0,6402.0,7305.0
11-10 01:13:19,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1788301312.0,91271168.0,2951180288.0,3559170048.0,3666.0,3187.0
11-10 01:13:20,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1788301312.0,91271168.0,2951180288.0,3559170048.0,4276.0,1961.0
11-10 01:13:21,0.251,0.251,99.246,0.251,0.0,0.0,0.0,32768.0,1788301312.0,91271168.0,2951180288.0,3559170048.0,2644.0,1636.0
11-10 01:13:22,0.251,0.251,99.497,0.0,0.0,0.0,0.0,8192.0,1788301312.0,91271168.0,2951180288.0,3559170048.0,3253.0,1828.0
11-10 01:13:23,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1788125184.0,91271168.0,2951180288.0,3559346176.0,5340.0,4644.0
11-10 01:13:24,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1788125184.0,91271168.0,2951180288.0,3559346176.0,7661.0,27064.0
11-10 01:13:25,0.251,0.503,99.246,0.0,0.0,0.0,0.0,0.0,1788125184.0,91271168.0,2951180288.0,3559346176.0,3187.0,1746.0
11-10 01:13:26,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1788260352.0,91271168.0,2951180288.0,3559211008.0,4276.0,1961.0
11-10 01:13:27,0.251,0.251,98.997,0.501,0.0,0.0,0.0,114688.0,1788227584.0,91271168.0,2951180288.0,3559243776.0,2710.0,1768.0
11-10 01:13:28,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1788084224.0,91271168.0,2951180288.0,3559387136.0,3583.0,2530.0
11-10 01:13:29,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1787957248.0,91271168.0,2951180288.0,3559514112.0,4276.0,1919.0
11-10 01:13:30,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1787940864.0,91271168.0,2951180288.0,3559530496.0,2686.0,1678.0
11-10 01:13:31,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1788088320.0,91271168.0,2951184384.0,3559378944.0,3241.0,1896.0
11-10 01:13:32,0.503,0.251,98.995,0.251,0.0,0.0,0.0,106496.0,1788088320.0,91271168.0,2951184384.0,3559378944.0,4330.0,2111.0
11-10 01:13:33,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1788088320.0,91271168.0,2951184384.0,3559378944.0,2644.0,1652.0
11-10 01:13:34,0.252,0.252,99.496,0.0,0.0,0.0,0.0,0.0,1788088320.0,91271168.0,2951184384.0,3559378944.0,3637.0,2094.0
11-10 01:13:35,0.750,0.500,98.750,0.0,0.0,0.0,0.0,0.0,1788088320.0,91271168.0,2951184384.0,3559378944.0,4330.0,2111.0
11-10 01:13:36,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1788088320.0,91271168.0,2951184384.0,3559378944.0,2644.0,1636.0
11-10 01:13:37,0.251,0.251,98.995,0.503,0.0,0.0,0.0,73728.0,1788088320.0,91271168.0,2951184384.0,3559378944.0,3241.0,1896.0
11-10 01:13:38,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1788080128.0,91271168.0,2951184384.0,3559387136.0,4330.0,2127.0
11-10 01:13:39,0.752,0.0,98.997,0.0,0.0,0.251,0.0,16384.0,1788071936.0,91271168.0,2951192576.0,3559387136.0,8062.0,5290.0
11-10 01:13:40,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1788051456.0,91271168.0,2951196672.0,3559403520.0,3962.0,2338.0
11-10 01:13:41,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1788051456.0,91271168.0,2951196672.0,3559403520.0,5377.0,2794.0
11-10 01:13:42,0.251,0.251,99.497,0.0,0.0,0.0,0.0,73728.0,1788047360.0,91271168.0,2951200768.0,3559403520.0,2587.0,1648.0
11-10 01:13:43,0.501,0.251,98.747,0.501,0.0,0.0,0.0,81920.0,1788047360.0,91271168.0,2951200768.0,3559403520.0,3112.0,1762.0
