"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","testttt-mse-master-0.novalocal",,,,"User:","cloud-user"
"Cmdline:","dstat --time --cpu --disk --mem --net --output cidds_8_2.csv 1 200",,,,"Date:","11 Oct 2019 02:02:43 EDT"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
11-10 02:05:33,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1799892992.0,91279360.0,2955567104.0,3543183360.0,3189.0,1761.0
11-10 02:05:34,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1799892992.0,91279360.0,2955567104.0,3543183360.0,2645.0,1637.0
11-10 02:05:35,0.501,0.251,99.248,0.0,0.0,0.0,0.0,16384.0,1799892992.0,91279360.0,2955567104.0,3543183360.0,5830.0,3125.0
11-10 02:05:36,0.752,0.251,98.747,0.251,0.0,0.0,0.0,90112.0,1799749632.0,91279360.0,2955567104.0,3543326720.0,4004.0,2132.0
11-10 02:05:37,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1799729152.0,91279360.0,2955571200.0,3543343104.0,3075.0,2072.0
11-10 02:05:38,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1799729152.0,91279360.0,2955571200.0,3543343104.0,6985.0,3090.0
11-10 02:05:39,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1799725056.0,91279360.0,2955575296.0,3543343104.0,3442.0,1923.0
11-10 02:05:40,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1799720960.0,91279360.0,2955579392.0,3543343104.0,2623.0,1963.0
11-10 02:05:41,0.252,0.0,99.244,0.504,0.0,0.0,0.0,40960.0,1799720960.0,91279360.0,2955579392.0,3543343104.0,4200.0,1981.0
11-10 02:05:42,0.251,0.251,99.499,0.0,0.0,0.0,0.0,16384.0,1799704576.0,91279360.0,2955579392.0,3543359488.0,3113.0,1781.0
11-10 02:05:43,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1799696384.0,91279360.0,2955579392.0,3543367680.0,2569.0,1653.0
11-10 02:05:44,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1799696384.0,91279360.0,2955579392.0,3543367680.0,4200.0,1961.0
11-10 02:05:45,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1799696384.0,91279360.0,2955579392.0,3543367680.0,3245.0,1811.0
11-10 02:05:46,0.501,0.251,98.997,0.0,0.0,0.251,0.0,8192.0,1799569408.0,91279360.0,2955579392.0,3543494656.0,3548.0,2314.0
11-10 02:05:47,0.501,0.251,98.997,0.251,0.0,0.0,0.0,163840.0,1799569408.0,91279360.0,2955579392.0,3543494656.0,4254.0,2127.0
11-10 02:05:48,0.0,0.252,99.748,0.0,0.0,0.0,0.0,0.0,1799569408.0,91279360.0,2955579392.0,3543494656.0,3113.0,2289.0
11-10 02:05:49,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1799569408.0,91279360.0,2955579392.0,3543494656.0,2569.0,1637.0
11-10 02:05:50,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1799569408.0,91279360.0,2955579392.0,3543494656.0,4254.0,2111.0
11-10 02:05:51,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1799569408.0,91279360.0,2955579392.0,3543494656.0,3113.0,1788.0
11-10 02:05:52,0.253,0.0,99.495,0.253,0.0,0.0,0.0,90112.0,1799569408.0,91279360.0,2955579392.0,3543494656.0,2569.0,1637.0
11-10 02:05:53,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1799569408.0,91279360.0,2955579392.0,3543494656.0,4254.0,2127.0
11-10 02:05:54,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1799569408.0,91279360.0,2955579392.0,3543494656.0,3113.0,1745.0
11-10 02:05:55,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1799569408.0,91279360.0,2955579392.0,3543494656.0,3381.0,2251.0
11-10 02:05:56,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1799569408.0,91279360.0,2955579392.0,3543494656.0,4386.0,2177.0
11-10 02:05:57,0.501,0.251,94.236,5.013,0.0,0.0,0.0,180224.0,1799569408.0,91279360.0,2955579392.0,3543494656.0,3113.0,1745.0
11-10 02:05:58,0.752,0.501,98.496,0.251,0.0,0.0,0.0,229376.0,1799569408.0,91279360.0,2955579392.0,3543494656.0,26350.0,14972.0
11-10 02:05:59,0.253,0.0,99.747,0.0,0.0,0.0,0.0,8192.0,1799557120.0,91279360.0,2955591680.0,3543494656.0,9923.0,3173.0
11-10 02:06:00,4.020,0.503,95.226,0.0,0.0,0.251,0.0,172032.0,1799716864.0,91279360.0,2955599872.0,3543326720.0,24574.0,629746.0
11-10 02:06:01,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1799708672.0,91279360.0,2955616256.0,3543318528.0,1490.0,826.0
11-10 02:06:02,0.251,0.251,99.497,0.0,0.0,0.0,0.0,49152.0,1799708672.0,91279360.0,2955616256.0,3543318528.0,6907.0,5035.0
11-10 02:06:03,0.750,0.250,97.750,1.250,0.0,0.0,0.0,106496.0,1799708672.0,91279360.0,2955616256.0,3543318528.0,4609.0,2229.0
