"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","testttt-mse-master-0.novalocal",,,,"User:","cloud-user"
"Cmdline:","dstat --time --cpu --disk --mem --net --output cidds_8_1.csv 1 200",,,,"Date:","11 Oct 2019 01:55:13 EDT"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
11-10 01:58:03,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1796452352.0,91279360.0,2955087872.0,3547103232.0,6637.0,18883.0
11-10 01:58:04,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1796403200.0,91279360.0,2955087872.0,3547152384.0,3386.0,3377.0
11-10 01:58:05,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1796403200.0,91279360.0,2955087872.0,3547152384.0,4277.0,1961.0
11-10 01:58:06,0.501,0.251,98.997,0.251,0.0,0.0,0.0,57344.0,1796403200.0,91279360.0,2955087872.0,3547152384.0,2645.0,1637.0
11-10 01:58:07,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1796276224.0,91279360.0,2955087872.0,3547279360.0,3188.0,1761.0
11-10 01:58:08,0.501,0.251,99.248,0.0,0.0,0.0,0.0,16384.0,1796259840.0,91279360.0,2955087872.0,3547295744.0,6167.0,3238.0
11-10 01:58:09,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1796116480.0,91279360.0,2955087872.0,3547439104.0,3315.0,2001.0
11-10 01:58:10,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1796116480.0,91279360.0,2955087872.0,3547439104.0,4111.0,2344.0
11-10 01:58:11,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1796108288.0,91279360.0,2955096064.0,3547439104.0,5975.0,2844.0
11-10 01:58:12,0.503,0.0,98.995,0.503,0.0,0.0,0.0,163840.0,1796108288.0,91279360.0,2955096064.0,3547439104.0,2794.0,1858.0
11-10 01:58:13,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1796108288.0,91279360.0,2955096064.0,3547439104.0,3166.0,1931.0
11-10 01:58:14,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1796083712.0,91279360.0,2955096064.0,3547463680.0,4201.0,1981.0
11-10 01:58:15,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1796083712.0,91279360.0,2955096064.0,3547463680.0,2569.0,1637.0
11-10 01:58:16,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1796083712.0,91279360.0,2955096064.0,3547463680.0,3112.0,1745.0
11-10 01:58:17,0.251,0.251,98.995,0.503,0.0,0.0,0.0,147456.0,1796210688.0,91279360.0,2955096064.0,3547336704.0,4201.0,1961.0
11-10 01:58:18,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1796210688.0,91279360.0,2955096064.0,3547336704.0,2701.0,2349.0
11-10 01:58:19,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1796210688.0,91279360.0,2955096064.0,3547336704.0,3112.0,1745.0
11-10 01:58:20,0.252,0.0,99.748,0.0,0.0,0.0,0.0,8192.0,1796210688.0,91279360.0,2955096064.0,3547336704.0,5179.0,2638.0
11-10 01:58:21,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1796083712.0,91279360.0,2955096064.0,3547463680.0,2671.0,1857.0
11-10 01:58:22,0.251,0.251,99.497,0.0,0.0,0.0,0.0,57344.0,1796083712.0,91279360.0,2955096064.0,3547463680.0,3154.0,1787.0
11-10 01:58:23,0.251,0.251,99.248,0.251,0.0,0.0,0.0,57344.0,1796210688.0,91279360.0,2955096064.0,3547336704.0,4201.0,1977.0
11-10 01:58:24,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1796210688.0,91279360.0,2955096064.0,3547336704.0,2623.0,1803.0
11-10 01:58:25,0.750,0.250,99.0,0.0,0.0,0.0,0.0,0.0,1796210688.0,91279360.0,2955096064.0,3547336704.0,3112.0,1745.0
11-10 01:58:26,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1796210688.0,91279360.0,2955096064.0,3547336704.0,4201.0,1961.0
11-10 01:58:27,0.503,0.0,99.497,0.0,0.0,0.0,0.0,16384.0,1796210688.0,91279360.0,2955096064.0,3547336704.0,3436.0,2401.0
11-10 01:58:28,0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,1796083712.0,91279360.0,2955096064.0,3547463680.0,3112.0,1761.0
11-10 01:58:29,0.251,0.501,98.747,0.501,0.0,0.0,0.0,57344.0,1796083712.0,91279360.0,2955096064.0,3547463680.0,4201.0,1961.0
11-10 01:58:30,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1796083712.0,91279360.0,2955096064.0,3547463680.0,2755.0,1869.0
11-10 01:58:31,1.0,0.250,98.500,0.250,0.0,0.0,0.0,237568.0,1796091904.0,91279360.0,2955104256.0,3547447296.0,26816.0,15067.0
11-10 01:58:32,0.251,0.251,99.497,0.0,0.0,0.0,0.0,49152.0,1796079616.0,91279360.0,2955116544.0,3547447296.0,4807.0,2134.0
11-10 01:58:33,3.509,0.501,95.739,0.0,0.0,0.251,0.0,172032.0,1796493312.0,91279360.0,2955132928.0,3547017216.0,29497.0,632739.0
