"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","testttt-mse-master-0.novalocal",,,,"User:","cloud-user"
"Cmdline:","dstat --time --cpu --disk --mem --net --output cidds_2_2.csv 1 200",,,,"Date:","11 Oct 2019 00:35:30 EDT"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
11-10 00:38:20,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1794289664.0,91262976.0,2948841472.0,3555528704.0,4671.0,2160.0
11-10 00:38:21,0.499,0.499,99.002,0.0,0.0,0.0,0.0,0.0,1794289664.0,91262976.0,2948841472.0,3555528704.0,3188.0,1744.0
11-10 00:38:22,0.251,0.251,98.997,0.501,0.0,0.0,0.0,40960.0,1794416640.0,91262976.0,2948841472.0,3555401728.0,2644.0,1637.0
11-10 00:38:23,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1794416640.0,91262976.0,2948841472.0,3555401728.0,4329.0,2128.0
11-10 00:38:24,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1794416640.0,91262976.0,2948841472.0,3555401728.0,3516.0,2003.0
11-10 00:38:25,0.251,0.251,99.499,0.0,0.0,0.0,0.0,16384.0,1794416640.0,91262976.0,2948841472.0,3555401728.0,4368.0,3088.0
11-10 00:38:26,0.750,0.250,98.750,0.0,0.0,0.250,0.0,0.0,1794412544.0,91262976.0,2948845568.0,3555401728.0,5644.0,2782.0
11-10 00:38:27,0.501,0.251,99.248,0.0,0.0,0.0,0.0,73728.0,1794404352.0,91262976.0,2948853760.0,3555401728.0,4276.0,2580.0
11-10 00:38:28,0.251,0.0,95.477,4.271,0.0,0.0,0.0,57344.0,1794396160.0,91262976.0,2948853760.0,3555409920.0,5082.0,3120.0
11-10 00:38:29,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1794396160.0,91262976.0,2948853760.0,3555409920.0,5699.0,2418.0
11-10 00:38:30,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1794387968.0,91262976.0,2948861952.0,3555409920.0,3519.0,2246.0
11-10 00:38:31,0.498,0.498,99.005,0.0,0.0,0.0,0.0,0.0,1794400256.0,91262976.0,2948866048.0,3555393536.0,2569.0,1656.0
11-10 00:38:32,0.252,0.0,99.748,0.0,0.0,0.0,0.0,16384.0,1794400256.0,91262976.0,2948866048.0,3555393536.0,4200.0,2002.0
11-10 00:38:33,0.251,0.251,99.248,0.251,0.0,0.0,0.0,90112.0,1794400256.0,91262976.0,2948866048.0,3555393536.0,3113.0,1761.0
11-10 00:38:34,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1794400256.0,91262976.0,2948866048.0,3555393536.0,2569.0,1652.0
11-10 00:38:35,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,1794400256.0,91262976.0,2948866048.0,3555393536.0,4200.0,2506.0
11-10 00:38:36,0.251,0.251,99.497,0.0,0.0,0.0,0.0,16384.0,1794523136.0,91262976.0,2948870144.0,3555266560.0,4091.0,2422.0
11-10 00:38:37,0.251,0.251,99.499,0.0,0.0,0.0,0.0,106496.0,1794523136.0,91262976.0,2948870144.0,3555266560.0,2623.0,1802.0
11-10 00:38:38,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1794523136.0,91262976.0,2948870144.0,3555266560.0,4465.0,2076.0
11-10 00:38:39,0.251,0.251,98.744,0.754,0.0,0.0,0.0,81920.0,1794514944.0,91262976.0,2948870144.0,3555274752.0,3113.0,1745.0
11-10 00:38:40,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1794514944.0,91262976.0,2948870144.0,3555274752.0,2624.0,1802.0
11-10 00:38:41,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1794498560.0,91262976.0,2948870144.0,3555291136.0,4201.0,2064.0
11-10 00:38:42,0.251,0.251,99.499,0.0,0.0,0.0,0.0,24576.0,1794498560.0,91262976.0,2948870144.0,3555291136.0,3114.0,1745.0
11-10 00:38:43,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1794498560.0,91262976.0,2948870144.0,3555291136.0,2624.0,1802.0
11-10 00:38:44,0.250,0.500,99.250,0.0,0.0,0.0,0.0,0.0,1794498560.0,91262976.0,2948870144.0,3555291136.0,4201.0,1962.0
11-10 00:38:45,0.251,0.0,99.246,0.503,0.0,0.0,0.0,65536.0,1794498560.0,91262976.0,2948870144.0,3555291136.0,3114.0,1745.0
11-10 00:38:46,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1794498560.0,91262976.0,2948870144.0,3555291136.0,2756.0,1868.0
11-10 00:38:47,0.754,0.503,98.744,0.0,0.0,0.0,0.0,229376.0,1794494464.0,91262976.0,2948874240.0,3555291136.0,28344.0,15390.0
11-10 00:38:48,0.251,0.0,99.749,0.0,0.0,0.0,0.0,8192.0,1794486272.0,91262976.0,2948882432.0,3555291136.0,3718.0,1954.0
11-10 00:38:49,3.250,0.750,95.750,0.250,0.0,0.0,0.0,172032.0,1794945024.0,91262976.0,2948886528.0,3554828288.0,25864.0,621729.0
11-10 00:38:50,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1794654208.0,91262976.0,2948907008.0,3555098624.0,7403.0,12811.0
