"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","testttt-mse-master-0.novalocal",,,,"User:","cloud-user"
"Cmdline:","dstat --time --cpu --disk --mem --net --output cidds_7_1.csv 1 200",,,,"Date:","11 Oct 2019 01:37:40 EDT"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
11-10 01:40:30,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1795665920.0,91275264.0,2954129408.0,3548852224.0,3113.0,1765.0
11-10 01:40:31,0.251,1.003,98.747,0.0,0.0,0.0,0.0,0.0,1796083712.0,91275264.0,2954133504.0,3548430336.0,2569.0,1657.0
11-10 01:40:32,0.500,0.250,99.250,0.0,0.0,0.0,0.0,40960.0,1796083712.0,91275264.0,2954133504.0,3548430336.0,4200.0,1961.0
11-10 01:40:33,0.251,0.251,98.744,0.754,0.0,0.0,0.0,65536.0,1796083712.0,91275264.0,2954133504.0,3548430336.0,3113.0,1761.0
11-10 01:40:34,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1796083712.0,91275264.0,2954133504.0,3548430336.0,2569.0,1653.0
11-10 01:40:35,0.752,0.251,98.747,0.0,0.0,0.251,0.0,0.0,1796083712.0,91275264.0,2954133504.0,3548430336.0,4200.0,1961.0
11-10 01:40:36,0.251,0.251,97.990,1.508,0.0,0.0,0.0,204800.0,1796083712.0,91275264.0,2954133504.0,3548430336.0,3245.0,1811.0
11-10 01:40:37,0.500,0.250,99.250,0.0,0.0,0.0,0.0,139264.0,1796210688.0,91275264.0,2954133504.0,3548303360.0,3548.0,2278.0
11-10 01:40:38,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1796210688.0,91275264.0,2954133504.0,3548303360.0,5198.0,2859.0
11-10 01:40:39,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1796210688.0,91275264.0,2954133504.0,3548303360.0,3113.0,1745.0
11-10 01:40:40,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1796202496.0,91275264.0,2954133504.0,3548311552.0,2569.0,1637.0
11-10 01:40:41,0.501,0.0,99.499,0.0,0.0,0.0,0.0,0.0,1796059136.0,91275264.0,2954133504.0,3548454912.0,4254.0,2111.0
11-10 01:40:42,0.501,0.501,98.747,0.251,0.0,0.0,0.0,49152.0,1795932160.0,91275264.0,2954133504.0,3548581888.0,3113.0,1745.0
11-10 01:40:43,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1795932160.0,91275264.0,2954133504.0,3548581888.0,2570.0,1653.0
11-10 01:40:44,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1795932160.0,91275264.0,2954133504.0,3548581888.0,4255.0,2111.0
11-10 01:40:45,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1795932160.0,91275264.0,2954133504.0,3548581888.0,3114.0,2289.0
11-10 01:40:46,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1795932160.0,91275264.0,2954133504.0,3548581888.0,2570.0,1637.0
11-10 01:40:47,0.500,0.250,98.500,0.750,0.0,0.0,0.0,106496.0,1795932160.0,91275264.0,2954133504.0,3548581888.0,4387.0,2220.0
11-10 01:40:48,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1795932160.0,91275264.0,2954133504.0,3548581888.0,3246.0,1784.0
11-10 01:40:49,0.503,0.251,99.246,0.0,0.0,0.0,0.0,90112.0,1795932160.0,91275264.0,2954133504.0,3548581888.0,11426.0,6330.0
11-10 01:40:50,0.752,0.251,98.997,0.0,0.0,0.0,0.0,139264.0,1795792896.0,91275264.0,2954145792.0,3548708864.0,20004.0,11273.0
11-10 01:40:51,4.020,1.005,94.975,0.0,0.0,0.0,0.0,180224.0,1796116480.0,91275264.0,2954153984.0,3548377088.0,29132.0,626698.0
11-10 01:40:52,0.251,0.251,99.499,0.0,0.0,0.0,0.0,16384.0,1796071424.0,91275264.0,2954170368.0,3548405760.0,3176.0,6379.0
11-10 01:40:53,0.250,0.250,98.500,0.750,0.0,0.250,0.0,65536.0,1796071424.0,91275264.0,2954170368.0,3548405760.0,5244.0,2834.0
11-10 01:40:54,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1796071424.0,91275264.0,2954170368.0,3548405760.0,3698.0,3217.0
11-10 01:40:55,0.503,0.251,99.246,0.0,0.0,0.0,0.0,40960.0,1795944448.0,91275264.0,2954170368.0,3548532736.0,7322.0,4392.0
11-10 01:40:56,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1796083712.0,91275264.0,2954174464.0,3548389376.0,6188.0,4055.0
11-10 01:40:57,0.501,0.0,99.499,0.0,0.0,0.0,0.0,8192.0,1796091904.0,91275264.0,2954182656.0,3548372992.0,6206.0,7473.0
11-10 01:40:58,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1796091904.0,91275264.0,2954182656.0,3548372992.0,2777.0,1653.0
11-10 01:40:59,0.251,0.251,98.995,0.503,0.0,0.0,0.0,73728.0,1796091904.0,91275264.0,2954182656.0,3548372992.0,5318.0,4553.0
11-10 01:41:00,1.256,0.251,98.492,0.0,0.0,0.0,0.0,106496.0,1796091904.0,91275264.0,2954182656.0,3548372992.0,8212.0,8990.0
