"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","testttt-mse-master-0.novalocal",,,,"User:","cloud-user"
"Cmdline:","dstat --time --cpu --disk --mem --net --output cidds_4_1.csv 1 200",,,,"Date:","11 Oct 2019 00:48:56 EDT"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
11-10 00:51:46,0.251,0.251,98.997,0.501,0.0,0.0,0.0,49152.0,1793110016.0,91267072.0,2949808128.0,3555737600.0,2569.0,1637.0
11-10 00:51:47,0.501,0.251,99.248,0.0,0.0,0.0,0.0,40960.0,1793101824.0,91267072.0,2949808128.0,3555745792.0,4200.0,1977.0
11-10 00:51:48,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1793101824.0,91267072.0,2949808128.0,3555745792.0,3245.0,1870.0
11-10 00:51:49,0.251,0.251,99.499,0.0,0.0,0.0,0.0,8192.0,1793101824.0,91267072.0,2949808128.0,3555745792.0,3547.0,2219.0
11-10 00:51:50,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1793101824.0,91267072.0,2949808128.0,3555745792.0,4254.0,2179.0
11-10 00:51:51,0.251,0.251,99.246,0.251,0.0,0.0,0.0,32768.0,1793101824.0,91267072.0,2949808128.0,3555745792.0,3245.0,1913.0
11-10 00:51:52,0.500,0.250,99.250,0.0,0.0,0.0,0.0,16384.0,1793101824.0,91267072.0,2949808128.0,3555745792.0,3381.0,2278.0
11-10 00:51:53,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1793101824.0,91267072.0,2949808128.0,3555745792.0,4254.0,2116.0
11-10 00:51:54,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1793101824.0,91267072.0,2949808128.0,3555745792.0,3113.0,1745.0
11-10 00:51:55,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1793101824.0,91267072.0,2949808128.0,3555745792.0,2569.0,1637.0
11-10 00:51:56,0.498,0.249,98.756,0.498,0.0,0.0,0.0,32768.0,1793101824.0,91267072.0,2949808128.0,3555745792.0,4254.0,2111.0
11-10 00:51:57,0.0,0.252,99.748,0.0,0.0,0.0,0.0,0.0,1793101824.0,91267072.0,2949808128.0,3555745792.0,3113.0,1761.0
11-10 00:51:58,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1793101824.0,91267072.0,2949808128.0,3555745792.0,2570.0,1637.0
11-10 00:51:59,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1793101824.0,91267072.0,2949808128.0,3555745792.0,4387.0,2220.0
11-10 00:52:00,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1793101824.0,91267072.0,2949808128.0,3555745792.0,3114.0,1702.0
11-10 00:52:01,1.005,0.251,98.744,0.0,0.0,0.0,0.0,229376.0,1793212416.0,91267072.0,2949824512.0,3555618816.0,26734.0,15740.0
11-10 00:52:02,0.250,0.250,99.0,0.500,0.0,0.0,0.0,122880.0,1793339392.0,91267072.0,2949824512.0,3555491840.0,4778.0,2218.0
11-10 00:52:03,3.023,0.504,96.474,0.0,0.0,0.0,0.0,172032.0,1793388544.0,91267072.0,2949840896.0,3555426304.0,26169.0,620643.0
11-10 00:52:04,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1793388544.0,91267072.0,2949840896.0,3555426304.0,5239.0,12014.0
11-10 00:52:05,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1793384448.0,91267072.0,2949844992.0,3555426304.0,3702.0,1813.0
11-10 00:52:06,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1793384448.0,91267072.0,2949844992.0,3555426304.0,5240.0,4166.0
11-10 00:52:07,0.503,0.251,98.995,0.251,0.0,0.0,0.0,188416.0,1793396736.0,91267072.0,2949849088.0,3555409920.0,7656.0,4502.0
11-10 00:52:08,0.750,0.250,99.0,0.0,0.0,0.0,0.0,0.0,1793409024.0,91267072.0,2949853184.0,3555393536.0,5804.0,3713.0
11-10 00:52:09,0.251,0.503,99.246,0.0,0.0,0.0,0.0,0.0,1793404928.0,91267072.0,2949857280.0,3555393536.0,6046.0,7473.0
11-10 00:52:10,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1793404928.0,91267072.0,2949857280.0,3555393536.0,2953.0,1637.0
11-10 00:52:11,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1793404928.0,91267072.0,2949857280.0,3555393536.0,5318.0,4553.0
11-10 00:52:12,0.501,0.251,98.747,0.501,0.0,0.0,0.0,49152.0,1793404928.0,91267072.0,2949857280.0,3555393536.0,3991.0,6380.0
11-10 00:52:13,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1793372160.0,91267072.0,2949857280.0,3555426304.0,1840.0,1188.0
11-10 00:52:14,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1793355776.0,91267072.0,2949857280.0,3555442688.0,4416.0,2159.0
11-10 00:52:15,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1793355776.0,91267072.0,2949857280.0,3555442688.0,3131.0,1745.0
11-10 00:52:16,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1793355776.0,91267072.0,2949857280.0,3555442688.0,2587.0,1637.0
